	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K11180	2084.1503573211	1422.52170988091	0.686601365338075	0.901943079140801	0.551008691582008
K11182	0.564774319111686	0.421237269850425	0.318742867718451	0.948192439952852	0.423041401745615
K11183	0.723610389797172	0.485322895172576	0.347193207850578	0.951720254633175	0.576268201681129
K11184	38.9766855207777	27.2347641525048	0.427153591086903	0.936187287392401	0.517162038869148
K11188	0.582440846511793	0.435158979333697	0.324528562974509	0.949342391252065	0.420568969120615
K11192	0.578154542389985	0.439397885623744	0.30244577584442	0.943610620958885	0.395927253304374
K11194	0.972813032962845	1.39226596094325	-0.167406626683512	0.20797425918722	-0.517200369706316
K11195	4.00925770745706	2.82641673618646	0.276248702607107	0.931149936798832	0.504360957100944
K11196	0.629871298429225	1.0285024103031	-0.296676695185771	0.637617541858521	-0.707416196800813
K11200	7.34354750272589	7.02342411709097	0.0367578505940184	0.0337830065042356	0.06430260849566
K11201	NA	NA	NA	NA	NA
K11202	0.855657954835384	0.655064721603099	0.19087165812592	0.778672212395863	0.385396746815329
K11203	1.15982029408951	0.977810315772698	0.109658089876914	0.323861046763454	0.246274756541294
K11204	0.607815722032984	0.455082081800679	0.309467415814583	0.945842305489055	0.417507209345245
K11206	0.827304836021184	1.11311970376491	-0.234249114159095	0.503635745131627	-0.428117826402931
K11208	0.621623687847606	0.442827123591837	0.361591739930904	0.951715926202077	0.489297889423305
K11209	0.774164098751929	0.457550554606695	0.41902753894506	0.939379511421275	0.758708250246727
K11210	0.5893208800455	0.468115229004935	0.232326773590412	0.887050662952317	0.332189682343765
K11211	0.593615190117561	0.435440510226841	0.341340172051308	0.951410671002659	0.447052378141124
K11213	NA	NA	NA	NA	NA
K11214	0.802097376810133	0.768911754290266	0.0368934141784166	0.0341296757643254	0.0609593605484506
K11216	1.45515438952027	2.24696270749964	-0.360219587863311	0.702338549067581	-0.626803951667198
K11217	0.582440846511793	0.435440510226841	0.321470012397503	0.94876427264862	0.419635903474644
K11220	NA	NA	NA	NA	NA
K11225	NA	NA	NA	NA	NA
K11226	NA	NA	NA	NA	NA
K11227	0.587991398040783	0.457748622499827	0.264077095339209	0.922606556697414	0.361239504922796
K11228	NA	NA	NA	NA	NA
K11229	0.582440846511793	0.456612658801449	0.251037012973068	0.910803979683232	0.351140678768964
K11230	0.587991398040783	0.503722442804129	0.145625992722844	0.538612136464676	0.223166039326105
K11231	0.677230150237348	0.579801226300757	0.137666023059641	0.489042394305961	0.22408781858708
K11232	NA	NA	NA	NA	NA
K11233	NA	NA	NA	NA	NA
K11236	0.577876830483452	0.548362924256401	0.0439415669623708	0.0536855928660108	0.0756309959854606
K11237	0.576634940144456	0.433264819029661	0.312761716400513	0.946751798532251	0.412409161989924
K11238	0.646286058676251	0.454755145151168	0.330027393759966	0.950219923213704	0.507082910151688
K11240	0.56352487404443	0.502130903187475	0.112982971912864	0.342184291613304	0.166415775420952
K11241	NA	NA	NA	NA	NA
K11244	0.671709118180345	0.503722442804129	0.239075422539547	0.896771425400909	0.415207602915519
K11245	0.664115984672696	0.901362661046272	-0.212041695164866	0.403822146347427	-0.440672464291627
K11249	16.5574406385029	24.0479928306847	-0.313898115387741	0.65760013377777	-0.538436798352111
K11250	5.90463500866143	14.7605325242183	-0.778251838888124	0.908849517811046	-1.3218249830806
K11251	0.734327360295504	0.612484181493246	0.146177771617904	0.542034903751159	0.2617507699344
K11252	0.574918450968914	0.4139934880899	0.353110755423434	0.951843856276753	0.473749257151991
K11253	1.28664458936565	1.01939716005882	0.138741415817735	0.495701597302497	0.335897352888497
K11254	0.901704922291472	1.18058221902932	-0.174736262782072	0.23187705357514	-0.388771216124591
K11257	0.723921690083693	0.442827123591837	0.444163287256192	0.929139836367526	0.709090051535971
K11262	0.587991398040783	0.50297024997533	0.1601879909909	0.627042817567182	0.225321980406508
K11263	3.80261924306557	1.87962339520879	0.524306827474317	0.901273341311748	1.01654985905904
K11264	NA	NA	NA	NA	NA
K11267	NA	NA	NA	NA	NA
K11268	NA	NA	NA	NA	NA
K11269	0.62580884890844	0.480401314075516	0.273754396852533	0.929567436107237	0.381481961010616
K11270	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K11273	2.47931192359576	8.34913062170728	-0.670232470694578	0.876477621897035	-1.75168619135559
K11274	0.587991398040783	0.43866457787597	0.32471149437607	0.949376005268341	0.422676835888888
K11275	0.580727759548973	0.416690841926406	0.3627501462878	0.951670694578728	0.478884605714122
K11279	0.582440846511793	0.49530210571719	0.165478959472706	0.657291975834876	0.233802780697879
K11290	0.561962215095768	0.442827123591837	0.266698657950643	0.924627104011917	0.343729539277226
K11292	0.659219056112144	0.635914916658841	0.0323342176838958	0.023583875085165	0.0519241967237563
K11293	0.569367899439924	0.436367756416795	0.277507516352722	0.931922459183347	0.383816653604444
K11294	0.587991398040783	0.43953868315968	0.324298196782802	0.949300091723134	0.419804909011782
K11303	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199
K11304	0.600763208717681	0.43953868315968	0.344550033410456	0.951604720956698	0.450806323161504
K11309	NA	NA	NA	NA	NA
K11313	NA	NA	NA	NA	NA
K11314	0.582440846511793	0.43099643361783	0.333875346405409	0.95071670785849	0.434435603685665
K11315	0.609528808995804	0.448884850778406	0.336281801485041	0.950976164136131	0.441349002349577
K11320	0.569759912826155	0.442827123591837	0.279011798403988	0.932817086306741	0.36361052878014
K11322	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465
K11324	NA	NA	NA	NA	NA
K11328	2.80891572052928	8.18318001589049	-0.95404703079422	0.93050883691758	-1.54264825098706
K11330	0.582440846511793	0.433885325528472	0.323785582460316	0.949206088886708	0.424797741655981
K11333	0.585694258573291	0.464063452489475	0.249813817091801	0.909529231767115	0.335825670174589
K11338	0.576634940144456	0.425878205664666	0.330139969629068	0.950236346843695	0.43721735516393
K11339	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K11341	NA	NA	NA	NA	NA
K11344	0.582440846511793	0.435440510226841	0.321470012397503	0.94876427264862	0.419635903474644
K11350	0.566417487002034	0.442827123591837	0.271315814201386	0.927936349481645	0.355122215119939
K11353	0.582440846511793	0.441785297665741	0.301667449792518	0.943337411403325	0.398766127610342
K11354	NA	NA	NA	NA	NA
K11356	1.68602663792266	1.96549373859008	-0.122865494867142	0.132587971833918	-0.221264437891485
K11357	2.01426509262311	4.89576782526342	-0.72859233933551	0.897493275379042	-1.28128157642654
K11358	266.139392929734	187.937583396274	0.621009311393244	0.893153905619787	0.501928465351412
K11359	0.582440846511793	0.453371662947226	0.27788173525372	0.932145916382382	0.361417313883382
K11360	0.582440846511793	0.427809502062155	0.34002682400069	0.951311234732769	0.445143008618465
K11361	0.582440846511793	0.433264819029661	0.325041772671181	0.949433302109246	0.426862440156199
K11362	NA	NA	NA	NA	NA
