	T1_LoCHO_FAT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K17450	10.4909567134751	9.68959746414851	0.0744296731044009	0.0136842548278954	0.114637611223601	0.986315745172105	K17450
K17462	3.87276926103576	12.5842601424622	-0.851068135591665	0.745176329955367	-1.70018294613642	0.254823670044633	K17462
K17468	0.474394525862399	0.67133319797242	-0.307649562555411	0.262156927249185	-0.500941624200022	0.737843072750815	K17468
K17470	1.11328288507076	0.753276332665194	0.273131329210549	0.508412189358953	0.563569121089018	0.491587810641047	K17470
K17471	0.491955994972501	0.511898329066306	-0.041020595234189	0.50760224720983	-0.0573280235617388	0.49239775279017	K17471
K17472	2.46992937386644	3.6393138144494	-0.227057537995686	0.292089095221165	-0.559196669307909	0.707910904778835	K17472
K17473	185.47152101805	60.2339179968767	1.40280490712493	0.941289641405015	1.62254967021037	0.0587103585949846	K17473
K17487	0.561193138680247	0.696549931491658	-0.164371661780922	0.491713704811504	-0.311729404465154	0.508286295188496	K17487
K17491	0.481476188185868	0.525588229633499	-0.0875033580814181	0.596881633467556	-0.126468517242375	0.403118366532444	K17491
K17493	0.485524198418225	0.524720368861749	-0.0798083510156962	0.592059828486365	-0.112005593299672	0.407940171513635	K17493
K17496	0.601570215532395	0.508380073375914	0.145013943170588	0.279683186564262	0.242825656084817	0.720316813435738	K17496
K17497	0.489735675617534	0.548049562686908	-0.110404695006836	0.596172962107097	-0.16230307333296	0.403827037892903	K17497
K17498	0.532691263630737	0.505498985482747	0.0521298587582789	0.00110413390275588	0.075591423567548	0.998895866097244	K17498
K17499	0.487056004211261	0.524720368861749	-0.0768231433702702	0.589200020518691	-0.107461123974549	0.410799979481309	K17499
K17506	0.483673472751725	0.543151475661692	-0.116577605039457	0.59333363625733	-0.167321182311143	0.40666636374267	K17506
K17508	0.485671109520723	0.50324427721216	-0.0359380133809431	0.486489715643649	-0.0512791920066089	0.513510284356351	K17508
K17541	0.550229018036334	0.524720368861749	0.0426118738516841	0.0123189003836355	0.0684834323281477	0.987681099616365	K17541
K17544	0.680896810220264	0.524720368861749	0.188885288233825	0.391931879715206	0.375887380312558	0.608068120284794	K17544
K17545	0.547850700486675	0.524720368861749	0.0428877244812884	0.0117963568058765	0.0622339911591663	0.988203643194123	K17545
K17550	0.902240624584746	0.661849878070576	0.227611585855903	0.447137550496008	0.447008227219255	0.552862449503992	K17550
K17552	0.484633490085373	0.524720368861749	-0.0827702178525637	0.594327980268339	-0.11465469018561	0.405672019731661	K17552
K17553	0.525202005692072	0.512697891014319	0.0230550409468461	0.0872738263262736	0.034763462531096	0.912726173673726	K17553
K17582	1.11171259584621	1.2467098925634	-0.0766342257687901	0.589004394124005	-0.165341926074125	0.410995605875995	K17582
K17583	0.473361031138879	0.524720368861749	-0.10565827853546	0.597602141446533	-0.148607851459458	0.402397858553467	K17583
K17592	0.4910759473364	0.579255033071568	-0.149086199099578	0.541460586790296	-0.238252512779159	0.458539413209704	K17592
K17598	0.488565009693479	0.524720368861749	-0.0738418504099154	0.585772512110212	-0.102998250725819	0.414227487889788	K17598
K17600	0.502510924717089	0.524720368861749	-0.0437317436788162	0.517562557814316	-0.0623938331417443	0.482437442185684	K17600
K17605	0.556989834119978	0.535834997555636	0.0371688784574638	0.025657757444429	0.0558621839901347	0.974342242555571	K17605
K17606	0.485360931963528	0.518801714825245	-0.0684034702526122	0.578044858559104	-0.096125261550384	0.421955141440896	K17606
K17607	0.505401517366739	0.524720368861749	-0.0354623208842849	0.4843369140375	-0.0541187986446421	0.5156630859625	K17607
K17609	1.52172400308746	0.859813851847281	0.454768019427595	0.648964259475904	0.823610461381901	0.351035740524096	K17609
K17611	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K17611
K17615	0.559467076490763	0.560146249949021	-0.00114874090191117	0.26038951635786	-0.00175031910960694	0.73961048364214	K17615
K17616	0.491955994972501	0.528324420295956	-0.072427811706314	0.583943419351209	-0.102894822368969	0.416056580648791	K17616
K17617	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K17617
K17623	3.3687095261196	9.7728752967546	-0.644890566544165	0.602317343020657	-1.53658704828872	0.397682656979343	K17623
K17624	148.868363447451	154.679326778934	-0.0620816967794329	0.566691473185889	-0.0552431962407298	0.433308526814111	K17624
K17625	0.662233141254531	0.754289559829987	-0.092989722242792	0.598388053675778	-0.187779245855771	0.401611946324222	K17625
K17637	0.491874772828266	0.56727094606591	-0.137914335600092	0.568166451827801	-0.205746911029768	0.431833548172199	K17637
K17647	0.491955994972501	0.570271902565261	-0.145985525673146	0.549814797899538	-0.213120678980934	0.450185202100462	K17647
K17648	0.485524198418225	0.524720368861749	-0.0798083510156962	0.592059828486365	-0.112005593299672	0.407940171513635	K17648
K17656	0.472047682348056	0.538274109148054	-0.130261414197976	0.580768588987118	-0.189408437695893	0.419231411012882	K17656
K17660	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K17660
K17662	0.491955994972501	0.511602809293673	-0.0412208063377376	0.508364447767315	-0.0564949127691244	0.491635552232685	K17662
K17665	0.491618121306459	0.524720368861749	-0.0668335650201528	0.575456211192049	-0.0940106991362256	0.424543788807951	K17665
K17666	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K17666
K17669	0.478447554557755	0.524720368861749	-0.0943841777732932	0.598558596011462	-0.133188003222279	0.401441403988538	K17669
K17670	0.496942820446715	0.511602809293673	-0.0297240776951485	0.456044603858973	-0.0419443252771687	0.543955396141027	K17670
K17671	0.496942820446715	0.524720368861749	-0.0549381311720477	0.550766085734668	-0.0784689333008148	0.449233914265332	K17671
K17673	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K17673
K17675	2.44451029323045	2.13902288261309	0.110157412569099	0.136209841078465	0.192593564095982	0.863790158921535	K17675
K17677	126.93318788314	129.406490238795	-0.0329087001750572	0.472298036956616	-0.027840651142094	0.527701963043384	K17677
K17680	2.76220216443257	1.98375173772889	0.258247179635576	0.489684064055567	0.477587426878319	0.510315935944433	K17680
K17686	2306.03518278598	2179.4270389409	0.158921364173255	0.323525168147678	0.0814656169632719	0.676474831852322	K17686
K17693	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K17693
K17713	5.74984469226083	3.45385707923981	0.317506088089225	0.547220195668329	0.735314602960938	0.452779804331671	K17713
K17714	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K17714
K17716	94.0856425116534	56.4371888436475	0.715145393641201	0.796361171864778	0.737328455616624	0.203638828135222	K17716
K17717	0.489442678910706	0.490146375851836	-0.00139587514142185	0.262308048546138	-0.00207274725447923	0.737691951453862	K17717
K17722	58.0922903552787	50.0500452098218	0.187232411117917	0.3889747440248	0.214975338651811	0.6110252559752	K17722
K17723	105.974199961354	594.842913308096	-2.1803618210542	0.990083377047312	-2.48879565542303	0.00991662295268836	K17723
K17724	0.838293485121315	0.497922385917936	0.317558457804055	0.547262357697835	0.751534538954055	0.452737642302165	K17724
K17725	0.489954783818272	0.518801714825245	-0.0587992936329341	0.559801639877939	-0.0825346340359202	0.440198360122061	K17725
K17732	0.745347704189026	0.612529271042785	0.161459928476369	0.330708327764453	0.283134810762904	0.669291672235547	K17732
K17733	0.608160044489851	0.514088853060896	0.150391360198026	0.297505102308427	0.242433305242937	0.702494897691573	K17733
K17734	13.6153177531017	12.7792095197511	0.0619726454577025	0.00127939911797392	0.0914320536341314	0.998720600882026	K17734
K17735	0.513555632120637	0.524720368861749	-0.0213938137808942	0.407292973283639	-0.03102822599707	0.592707026716361	K17735
K17736	0.502750040939502	0.512904821031566	-0.0199461164763414	0.3979626630377	-0.028849837931424	0.6020373369623	K17736
K17738	0.501070370963637	0.511898329066306	-0.022114262806525	0.411849972469943	-0.0308440655195744	0.588150027530057	K17738
K17741	1.27054396664474	1.6054223485967	-0.12090295071622	0.590475525790433	-0.337506586060263	0.409524474209567	K17741
K17742	3.49328567290822	2.17602973750215	0.299508225549479	0.532367221276015	0.682886355342389	0.467632778723985	K17742
K17743	0.69009477397896	0.565268015191721	0.155736457808441	0.314136676080933	0.287859440974264	0.685863323919067	K17743
K17744	8.99782680227348	3.79049723123855	0.606246045519142	0.751526356761339	1.24718948578813	0.248473643238661	K17744
K17745	0.479357181169815	0.528540741812332	-0.100422772884752	0.598507535407626	-0.140913638736829	0.401492464592374	K17745
K17751	0.834461342594143	0.570419066826386	0.296042178744618	0.529529210109441	0.548823010477819	0.470470789890559	K17751
K17752	0.568895919288239	0.536222003769828	0.0514427249170808	0.0014590911968988	0.0853343113073173	0.998540908803101	K17752
K17757	0.486825365310991	0.512697891014319	-0.0511198749364366	0.540737025083127	-0.0747046237256119	0.459262974916873	K17757
K17758	4.45066553058945	12.6024475225037	-0.650025074606267	0.605704585748486	-1.50161095604446	0.394295414251514	K17758
K17759	10.0792973483726	43.6137933782354	-1.26994983584856	0.873614086281135	-2.11338940788167	0.126385913718865	K17759
K17761	0.49629764141399	0.524720368861749	-0.0561410451888497	0.553692834854177	-0.0803431958941212	0.446307165145823	K17761
K17764	0.464833001760039	0.524720368861749	-0.122877546252125	0.588871919880567	-0.174836294902615	0.411128080119433	K17764
K17768	1.27685223249945	0.771811972341907	0.389360804717798	0.583825428721233	0.726270246310137	0.416174571278767	K17768
K17769	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K17769
K17770	0.513503480853968	0.6405771809857	-0.197799007548246	0.362967102742811	-0.318998350419605	0.637032897257189	K17770
K17773	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K17773
K17775	0.563606263222915	0.609660619449409	-0.0699487232020126	0.58042996934474	-0.11331871518198	0.41957003065526	K17775
K17777	0.472410033998965	0.518616545050823	-0.0943305915446278	0.598553423967501	-0.134628624254941	0.401446576032499	K17777
K17780	0.489728681105658	0.524720368861749	-0.0714919905558127	0.582664068904862	-0.0995661039520069	0.417335931095138	K17780
K17781	0.501735576442183	0.524720368861749	-0.0465048865585657	0.526911546591926	-0.0646215557818281	0.473088453408074	K17781
K17782	0.481838539836777	0.518616545050823	-0.0747824683257782	0.586914478899928	-0.106118440090192	0.413085521100072	K17782
K17783	0.506303863377555	0.570271902565261	-0.113881548278698	0.594727805438458	-0.171646459676534	0.405272194561542	K17783
K17784	0.638548287581146	0.608924307773758	0.0386320614596332	0.0215006137364242	0.0685328165867586	0.978499386263576	K17784
K17785	0.647723283349054	0.676603038960132	-0.0337495803005748	0.476364982697589	-0.0629320522351789	0.523635017302411	K17785
K17787	0.479956094147852	0.535834997555636	-0.113695748601332	0.594815323025582	-0.158886376793796	0.405184676974418	K17787
K17788	0.481838539836777	0.544784369205364	-0.125257291076531	0.586644822476076	-0.177135518459405	0.413355177523924	K17788
K17789	0.482189615468647	0.516193968533893	-0.0687804218062427	0.578634624776508	-0.0983127032586538	0.421365375223492	K17789
K17792	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K17792
K17794	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K17794
K17795	0.504681103978152	0.518616545050823	-0.0274722089742841	0.443739181651329	-0.0392961612192699	0.556260818348671	K17795
K17797	0.50636672027579	0.518616545050823	-0.0245494641243812	0.426792008813792	-0.0344856419377082	0.573207991186208	K17797
K17800	0.576471011237442	0.553053450060448	0.0361620998098718	0.028741303867823	0.0598291444766796	0.971258696132177	K17800
K17801	0.497671010345373	0.518616545050823	-0.0424167425395249	0.512837444969987	-0.0594758806344785	0.487162555030013	K17801
K17804	0.522749171603793	0.626494653168982	-0.160724748311957	0.504706182998289	-0.261183326300302	0.495293817001711	K17804
K17807	0.482500801555849	0.544784369205364	-0.124242407981391	0.587634438560408	-0.175153971493375	0.412365561439592	K17807
K17810	105.034191717166	142.873939272636	-0.481963514073998	0.421839531735943	-0.443883743599632	0.578160468264057	K17810
K17815	0.485360931963528	0.524720368861749	-0.0806388831797559	0.592745720315293	-0.112490807666201	0.407254279684707	K17815
K17816	0.501361693568569	0.600677441670562	-0.165525436578869	0.487476883707206	-0.260738713157158	0.512523116292794	K17816
K17817	0.480300175267846	0.524720368861749	-0.0910282814865609	0.598008809575534	-0.127612459302675	0.401991190424466	K17817
K17818	0.464789487040859	0.524720368861749	-0.122932059502651	0.588824046806849	-0.174971357189444	0.411175953193151	K17818
K17828	749.81924582024	654.003129174699	0.393061329871031	0.584820350524013	0.197245317630579	0.415179649475987	K17828
K17838	0.690565579386285	0.524720368861749	0.191825134603564	0.397008994189062	0.396229631823719	0.602991005810938	K17838
K17839	0.491955994972501	0.529769059253068	-0.0747421216439598	0.586866603407676	-0.106834313150503	0.413133396592324	K17839
K17846	0.483665018932239	0.511898329066306	-0.0581419148228354	0.55834230750927	-0.0818490984532669	0.44165769249073	K17846
K17850	0.50218755041856	0.524720368861749	-0.0452632858103532	0.522832545374854	-0.0633225307052291	0.477167454625146	K17850
K17865	0.709608399452988	0.517466841511691	0.269510096504405	0.504244484160806	0.455556666682598	0.495755515839194	K17865
K17866	0.475243476827804	0.550630873543518	-0.148449057641901	0.543232602024659	-0.212418678611177	0.456767397975341	K17866
K17867	0.482413170730405	0.517204541516279	-0.0714733298483782	0.582637663858704	-0.100465647455679	0.417362336141296	K17867
K17868	0.486344690338511	0.511602809293673	-0.0526836004624895	0.544981559400949	-0.0730450190270599	0.455018440599051	K17868
K17870	90.5941222595005	97.4750774760263	-0.109591615411061	0.59646030730915	-0.10561594496779	0.40353969269085	K17870
K17878	0.473361031138879	0.518616545050823	-0.0929269112063948	0.598379193817429	-0.131727289311151	0.401620806182571	K17878
K17879	3.88074838464425	2.44896184599347	0.332324517475386	0.558421195552222	0.664164599036906	0.441578804447778	K17879
K17881	0.755619600570448	0.794581881376492	-0.0413478122099951	0.508847306752368	-0.0725357711030958	0.491152693247632	K17881
K17883	1.80892320641501	2.83485800232739	-0.301314096330537	0.257184261512559	-0.648145309537776	0.742815738487441	K17883
K17887	0.55694681481185	0.518616545050823	0.0645866552905626	0.00279889961640134	0.10287133295216	0.997201100383599	K17887
K17890	0.491955994972501	0.543151475661692	-0.101628807734301	0.59836625601456	-0.142825323584494	0.40163374398544	K17890
K17891	0.501735576442183	0.518616545050823	-0.0340633811780039	0.47785062116301	-0.0477409936335218	0.52214937883699	K17891
K17893	0.491955994972501	0.53942749072732	-0.093798538294917	0.598502253877452	-0.132899773660783	0.401497746122548	K17893
K17898	94.1391442691822	40.3079737718595	1.00828464516086	0.89154824843504	1.22372947624287	0.10845175156496	K17898
K17899	10.6276309170553	4.3303919752464	0.630864504194384	0.753741926293368	1.29525050621727	0.246258073706632	K17899
K17906	0.476832902584688	0.524720368861749	-0.0977677074573658	0.598675646973035	-0.13806500577212	0.401324353026965	K17906
K17907	0.519736192212032	0.585067778553143	-0.111102317819195	0.595915189131934	-0.170824241144353	0.404084810868066	K17907
K17908	0.477396859473179	0.567849326048331	-0.16572168065641	0.486753449525183	-0.250319097976901	0.513246550474817	K17908
K17917	0.546872378984254	0.516193968533893	0.0543891361942899	0.000272500503663897	0.0832909130236671	0.999727499496336	K17917
K17919	0.497671010345373	0.521055656643242	-0.0473414449781308	0.529561607880488	-0.0662451308822466	0.470438392119512	K17919
K17922	0.472410033998965	0.514298727412419	-0.0858924396067276	0.596157101329643	-0.122566975937844	0.403842898670357	K17922
K17938	0.491955994972501	0.534873746090233	-0.0869442418763258	0.596654275597914	-0.120669118184894	0.403345724402086	K17938
K17939	0.600431114714082	0.524720368861749	0.123344256910563	0.195884600949156	0.194449945914257	0.804115399050844	K17939
K17942	0.476832902584688	0.524720368861749	-0.0977677074573658	0.598675646973035	-0.13806500577212	0.401324353026965	K17942
K17944	0.59260878061438	0.528319170210166	0.103651957557074	0.10655320955269	0.165670243263072	0.89344679044731	K17944
K17945	0.487684962057377	0.516193968533893	-0.0580451147001248	0.558127250100314	-0.0819637973316605	0.441872749899686	K17945
K17947	0.732839829452693	0.657851063260659	0.0822251219241624	0.0292664509799357	0.155736918872117	0.970733549020064	K17947
K17948	32.0353957572949	16.9137833828269	0.528695599143391	0.721084013565561	0.921467406242561	0.278915986434439	K17948
K17950	0.50218755041856	0.509893313496013	-0.0155543996554446	0.368273591572864	-0.0219691556268642	0.631726408427136	K17950
K17967	0.520524609754551	0.524720368861749	-0.00769050506595635	0.310850115725834	-0.0115824203765602	0.689149884274166	K17967
K17969	0.491955994972501	0.529769059253068	-0.0747421216439598	0.586866603407676	-0.106834313150503	0.413133396592324	K17969
K17970	0.473361031138879	0.518616545050823	-0.0929269112063948	0.598379193817429	-0.131727289311151	0.401620806182571	K17970
K17972	0.485360931963528	0.518616545050823	-0.0679700109508823	0.577339667109734	-0.0956102455178945	0.422660332890266	K17972
K17973	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K17973
K17974	0.945776703967037	0.55923272758128	0.376674362750562	0.581921094532643	0.758050813280755	0.418078905467357	K17974
K17978	0.499708800368582	0.583699121991664	-0.149577468667014	0.540076858620036	-0.224137272508903	0.459923141379964	K17978
K17979	0.506303863377555	0.535834997555636	-0.0565044946271046	0.554557753288084	-0.0817853196704527	0.445442246711916	K17979
K17980	0.524536475560268	0.535834997555636	-0.0203381007405393	0.400510188501141	-0.0307457131570086	0.599489811498859	K17980
K17989	0.485671109520723	0.51962711803321	-0.0692240551227662	0.579328345141031	-0.0974970541690583	0.420671654858969	K17989
K17991	0.581550546439806	0.688134327078707	-0.122283616018563	0.58937585935079	-0.242785621916284	0.41062414064921	K17991
K17992	0.604328111732935	0.579454290032613	0.0333812191111182	0.0383249134296546	0.0606371944965824	0.961675086570345	K17992
K17993	0.935354754867445	0.931375114571278	0.00338984907618953	0.224952734738081	0.0061513088871287	0.775047265261919	K17993
K17994	0.743046208348843	0.619821183174411	0.147119651293474	0.286791260950452	0.261599869769545	0.713208739049548	K17994
K17995	44.6323684245007	51.8848781441182	-0.163330860853925	0.495487409084162	-0.217223760660792	0.504512590915838	K17995
K17996	31.9112084593632	45.646787912623	-0.357243774121205	0.299021243849667	-0.516450100073045	0.700978756150333	K17996
K17997	565.165097387167	343.788247487846	1.39409612001212	0.940923294967841	0.717152145977088	0.0590767050321589	K17997
K17998	382.895545969943	243.971778645129	0.957218577852888	0.880076924688217	0.650236603977187	0.119923075311783	K17998
K17999	130.234120083085	93.5097134510109	0.492436689620887	0.690615934235325	0.477919330364922	0.309384065764675	K17999
K18005	0.426937787777684	0.49253313214387	-0.133787292635013	0.575535718683065	-0.206194916755743	0.424464281316935	K18005
K18006	0.491510553156271	0.514972438990066	-0.0480207936278223	0.531667735934996	-0.067272829398336	0.468332264065004	K18006
K18011	32.2341088812008	4.69549451413927	1.21840662641158	0.904405597601652	2.77923908950602	0.0955944023983479	K18011
K18012	69.2364819495318	21.2900312698605	1.20866380917801	0.902162971000696	1.70135435145552	0.0978370289993041	K18012
K18013	46.4888786986857	19.6881537490817	0.870556093785407	0.841239550706454	1.23955779952355	0.158760449293546	K18013
K18014	36.4718155593695	16.3122137036741	0.755169984030332	0.821181649943102	1.16082943741434	0.178818350056898	K18014
K18015	0.491955994972501	0.53721482862965	-0.0915062216637408	0.598123291060686	-0.126969854183676	0.401876708939314	K18015
K18016	1.3350686164096	1.3629990824017	-0.0139966958482903	0.357290087002136	-0.0298706991592292	0.642709912997864	K18016
K18020	0.484633490085373	0.524720368861749	-0.0827702178525637	0.594327980268339	-0.11465469018561	0.405672019731661	K18020
K18021	0.622603006130238	0.562832238268041	0.0719478760305231	0.0101099499571793	0.145607576067348	0.989890050042821	K18021
K18022	9.81537012663439	6.94703633719585	0.296082571380831	0.529562163952065	0.498645027617173	0.470437836047935	K18022
K18023	1.80225341134239	1.04768341757726	0.373441919317138	0.58142423670643	0.782599041791419	0.41857576329357	K18023
K18028	13.8641907533635	5.39449545708272	0.784818583281482	0.826872304092744	1.36180347236505	0.173127695907256	K18028
K18029	0.484633490085373	0.514972438990066	-0.0628003907710716	0.568113705731342	-0.0876011180549738	0.431886294268658	K18029
K18034	0.489728681105658	0.524720368861749	-0.0714919905558127	0.582664068904862	-0.0995661039520069	0.417335931095138	K18034
K18044	0.691259665900552	0.515928896867504	0.213052438230364	0.428578907113409	0.422055495491945	0.571421092886591	K18044
K18045	0.479956094147852	0.518616545050823	-0.0789965875688374	0.591337583049761	-0.111765796463407	0.408662416950239	K18045
K18050	0.506440084812161	0.524720368861749	-0.0366773314272223	0.489761838060457	-0.051157195512113	0.510238161939543	K18050
K18052	0.491955994972501	0.543151475661692	-0.101628807734301	0.59836625601456	-0.142825323584494	0.40163374398544	K18052
K18059	0.514754730931763	0.456718895850111	0.114196488738712	0.154840549388257	0.172578704593256	0.845159450611743	K18059
K18067	0.500600812561183	0.506180966995821	-0.0110337765324698	0.335829163924057	-0.015992628655101	0.664170836075943	K18067
K18070	0.491955994972501	0.515061937387497	-0.0471637803102568	0.528999966360104	-0.0662166565946616	0.471000033639896	K18070
K18080	0.476832902584688	0.524720368861749	-0.0977677074573658	0.598675646973035	-0.13806500577212	0.401324353026965	K18080
K18083	0.504042730510124	0.524720368861749	-0.0407751040766429	0.506665949776325	-0.0580027501313378	0.493334050223675	K18083
K18085	0.484633490085373	0.524720368861749	-0.0827702178525637	0.594327980268339	-0.11465469018561	0.405672019731661	K18085
K18088	0.540054181201607	0.524720368861749	0.0263958836135981	0.069193555047509	0.0415553592908651	0.930806444952491	K18088
K18097	1.09459422170831	1.17958489436113	-0.0439030393001078	0.518166345587585	-0.107883106846248	0.481833654412415	K18097
K18104	6.71168268148555	98.323260405391	-2.16466275386285	0.986899609534866	-3.87278634236357	0.0131003904651336	K18104
K18118	269.621629652616	226.209290544963	0.363107908943373	0.578452825447513	0.253278054543214	0.421547174552487	K18118
K18119	164.341036320589	76.1754085434233	0.862554321206983	0.839548516407825	1.10929553192072	0.160451483592175	K18119
K18120	48.271962620286	36.9935973627492	0.323557593511093	0.551960269533511	0.383909885379745	0.448039730466489	K18120
K18122	5.03198499913713	3.00803521622249	0.388740589528331	0.583690773897564	0.742306164103036	0.416309226102436	K18122
K18123	0.537105354493214	0.75327820327352	-0.262785056507306	0.244759977611212	-0.487977680329316	0.755240022388788	K18123
K18126	1.58453027900308	1.11229943419167	0.240526901233516	0.464496626349561	0.510510010656176	0.535503373650439	K18126
K18131	0.487056004211261	0.515928896867504	-0.0586605809893748	0.55949387380627	-0.0830845828740077	0.44050612619373	K18131
K18136	0.508341333222414	0.578726825569161	-0.118188274064864	0.59236693582024	-0.187084977456847	0.40763306417976	K18136
K18138	5517.05226433106	6804.70108577294	-0.838307218118574	0.725195442011013	-0.302634141457588	0.274804557988987	K18138
K18139	138.36457476508	83.4661495336137	0.694337873787712	0.785112094388419	0.729211496577182	0.214887905611581	K18139
K18140	0.542559789676101	0.707303536116469	-0.227887910276604	0.290575000834511	-0.382547343764263	0.709424999165489	K18140
K18141	3.48463388842862	1.66586380790463	0.448420035185112	0.641341888630538	1.06473662940609	0.358658111369462	K18141
K18142	4.74934503924928	2.14898168935881	0.582067082926454	0.746734179108478	1.14407538142354	0.253265820891522	K18142
K18151	0.487056004211261	0.490304114688702	-0.00665061674933304	0.302945690759916	-0.00958919857571471	0.697054309240084	K18151
K18156	0.513503480853968	0.524720368861749	-0.0220514332081215	0.41145434496113	-0.0311747382531088	0.58854565503887	K18156
K18158	0.485671109520723	0.524720368861749	-0.0795285399593186	0.591810465904481	-0.111569125127082	0.408189534095519	K18158
K18162	0.491593643321592	0.524720368861749	-0.0672386297844964	0.576148834221218	-0.0940825336456489	0.423851165778782	K18162
K18168	0.481838539836777	0.518616545050823	-0.0747824683257782	0.586914478899928	-0.106118440090192	0.413085521100072	K18168
K18170	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K18170
K18172	0.479956094147852	0.518616545050823	-0.0789965875688374	0.591337583049761	-0.111765796463407	0.408662416950239	K18172
K18173	0.497671010345373	0.573117450404064	-0.144589724529094	0.553348709684782	-0.203638472859377	0.446651290315218	K18173
K18174	0.481838539836777	0.516379138308314	-0.0703019782080892	0.580953099681591	-0.0998809249160424	0.419046900318409	K18174
K18177	0.491955994972501	0.516193968533893	-0.0493273966130201	0.535593954256995	-0.0693840108229344	0.464406045743005	K18177
K18178	0.491955994972501	0.518616545050823	-0.0542546657755206	0.549054590056366	-0.0761389586444642	0.450945409943634	K18178
K18179	0.497671010345373	0.524720368861749	-0.0549228492159505	0.550728450512107	-0.0763564427827849	0.449271549487893	K18179
K18182	0.442876516630913	0.585067778553143	-0.25832149079996	0.248023740436619	-0.401699265916443	0.751976259563381	K18182
K18187	0.479956094147852	0.518616545050823	-0.0789965875688374	0.591337583049761	-0.111765796463407	0.408662416950239	K18187
K18191	0.479956094147852	0.524720368861749	-0.0916525846675319	0.598150990239918	-0.128646358611713	0.401849009760082	K18191
K18192	0.481838539836777	0.524720368861749	-0.0873528612411824	0.59682031761682	-0.122999002238498	0.40317968238318	K18192
K18195	21.6529622909107	8.98895535654493	0.783562743467596	0.826744254685323	1.26833904110165	0.173255745314677	K18195
K18197	263.215086529509	394.640624919255	-0.846637822075471	0.738289965534625	-0.584297295510712	0.261710034465375	K18197
K18198	7.99293841833514	9.15548473721608	-0.0949877344318813	0.598615030200471	-0.195910297524522	0.401384969799529	K18198
K18199	0.489074098093321	0.494875122767684	-0.0126445620481999	0.347586335278764	-0.0170114601870413	0.652413664721236	K18199
K18203	0.508942721271365	0.522297792344819	-0.0263493540461083	0.437354700573954	-0.0373693077452003	0.562645299426046	K18203
K18204	0.606848189322691	0.552963897276089	0.0775367764455316	0.0190729108674659	0.134150362647971	0.980927089132534	K18204
K18205	119.205051679057	144.77463868553	-0.353090008802708	0.293811430204594	-0.28036352057881	0.706188569795406	K18205
K18206	215.786418169364	126.394833233677	0.752468970718602	0.820388146830409	0.77166657264511	0.179611853169591	K18206
K18208	0.482527489134689	0.524720368861749	-0.0863297194066091	0.596365576289649	-0.120937660642555	0.403634423710351	K18208
K18209	67.8922820136909	44.9746498973816	0.492755519402544	0.69093200629456	0.594135527453177	0.30906799370544	K18209
K18210	13.4305837451682	7.27492624657905	0.547122220997499	0.731528005784763	0.884517484118189	0.268471994215237	K18210
K18218	248.564166842851	330.901141158899	-0.533503278754762	0.499103579893242	-0.41278193538407	0.500896420106758	K18218
K18220	377.168765977213	319.435260486517	0.411937266670347	0.596323997485656	0.239686637053767	0.403676002514344	K18220
K18221	31.7687052214269	19.5910874776286	0.225186261766376	0.444042447687108	0.697408810080731	0.555957552312892	K18221
K18222	0.64971599987743	0.550215482615961	0.134211370663792	0.240433877758162	0.239812496876139	0.759566122241838	K18222
K18230	0.490521657218906	0.872579704483865	-0.409101975676385	0.353944543654729	-0.83097008329566	0.646055456345271	K18230
K18231	53.6094952333556	35.6802341680169	0.375740633950153	0.581789393677976	0.587363467654136	0.418210606322024	K18231
K18234	10.1810406847813	33.0928118178727	-0.836590639882718	0.722549692504074	-1.70063284100611	0.277450307495926	K18234
K18244	84.2232579918504	49.9912139784102	0.671371054888872	0.776124025099561	0.752544122461426	0.223875974900439	K18244
K18246	0.481838539836777	0.509143283350993	-0.0556550597652931	0.552529508583874	-0.0795219252843038	0.447470491416126	K18246
K18258	0.543514255328229	0.56064086159779	-0.02840088413577	0.44889679864414	-0.0447590223490006	0.55110320135586	K18258
