	Prefeed_HiCHO_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
K19411	9.9458421442328	6.45160293082555	0.398993946087487	0.969260442616055	0.624435884159046
K03848	0.58354073185901	0.435038046856498	0.352301311455309	0.969254674971954	0.423691781954008
K10144	0.61832326270113	0.425100079669598	0.399180506799539	0.969252850538034	0.540558754668651
K01484	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K02612	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K03212	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K03226	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K04046	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K05827	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K07711	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K08172	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K08277	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K08485	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K09781	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K11264	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K11739	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K11933	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K12288	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K13244	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K14063	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K18920	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K23777	0.576536157576054	0.433472710652105	0.352184263167216	0.969250192966577	0.411469918416075
K13199	1.88029266612572	0.608620114087248	0.857207946245279	0.969248623653902	1.62734331485827
K09902	0.564816101558516	0.421881552159011	0.352139985156257	0.969248498241699	0.420943213550017
K14998	0.547585615455597	0.414680915127206	0.352063269588583	0.969245562975512	0.401082897317962
K10956	1.20284743534442	0.462614908428875	0.857074030576043	0.969242776442579	1.37857000333907
K01523	5.73778979720502	4.05291631703351	0.351970703683988	0.969242022926679	0.501534728714768
K08372	8.82682951460423	5.88826616753751	0.399652186392476	0.96923358080397	0.584052446053193
K26750	0.576983988351118	0.414680915127206	0.399653410462954	0.969233530656553	0.47652963220821
K13486	0.544875715319377	0.414728365109663	0.351724380753815	0.969232611590979	0.39376046964619
K00036	16.8486127546473	9.81965286607752	0.399730575195473	0.969230367923942	0.778885880798084
K12586	0.572704481731846	0.433472710652105	0.351641677754291	0.96922921128904	0.401849722204793
K08197	0.607748854881167	0.437233940982795	0.399800561929351	0.969227496894518	0.475069873071386
K22617	0.580266364356258	0.418506809849618	0.399982162505761	0.969220036077081	0.471464206064914
K03940	0.544875715319377	0.418313316746388	0.35142891946895	0.969219317700856	0.381343266548225
K13514	0.544875715319377	0.418313316746388	0.35142891946895	0.969219317700856	0.381343266548225
K11304	0.599698737783864	0.430507344446039	0.400065372168696	0.969216612149617	0.47820008611554
K14400	0.560859703167115	0.423996990642755	0.351361560289726	0.969216187724192	0.403585906348846
K04033	0.639459039221706	0.433472710652105	0.400079510280997	0.969216030055874	0.560910778522464
K09498	0.605104770857898	0.430507344446039	0.400118056806443	0.96921444252392	0.49114710925131
K01042	49.5615511064996	35.7552163027934	0.400173306982436	0.969212165788275	0.47106760860237
K18418	0.539325880876696	0.391291647165145	0.400176375896424	0.96921203928145	0.462912953166823
K14634	1.214304979743	0.645856641183529	0.351244523685489	0.969210752049329	0.910844933359237
K11880	0.963564529820888	0.429158250975117	0.856283141029577	0.969207827830743	1.16687155106825
