	Prefeed_HiCHO_mean	T1_LoCHO_FAT_mean	theta	prob	log2FC
P71103	569.414271896226	207.82641584026	3.09502789515417	1	1.45409961339518
P73241	71.7174969691246	16.2406123343084	3.13153914146114	1	2.14271910844498
P75788	114.720069198383	17.8204256009621	3.0405214925628	1	2.68651410145226
Q045T6	256.822048205447	7.87388271726714	3.95516462109573	1	5.02755002961882
Q45399	123.270924021131	27.9711966477054	3.02308214446619	1	2.13981866981509
Q54316	235.395889825937	68.2101432757298	3.13885146352886	1	1.7870309320409
Q58206	519.628190734247	154.76136821417	3.59431600220965	1	1.74743431310009
Q59717	276.133076907228	99.351374348154	3.15359692763367	1	1.47475188327947
Q5FLF6	141.213934294392	10.8879457721491	3.49740922265967	1	3.69707876197808
Q5FM87	582.6140273416	29.3013518299261	3.03454887317576	1	4.31350130640511
Q74JL8	104.853189967415	8.60698649845487	3.09913038707324	1	3.60671873753392
Q89ZJ0	1584.39014257166	495.72339085699	3.45545186979068	1	1.6763203909983
Q8KBK0	1675.83601861125	607.785737176612	3.19627924718294	1	1.46324626266936
Q9K8U9	38.2139719848396	6.12547533276541	3.12656214323019	1	2.64120651440362
Q9X8H1	52.0932446163081	11.1281456592443	3.04138934983702	1	2.22688308889744
Q9XGI9	564.042165756373	179.967500374273	3.49833654374529	1	1.64806661789762
A0A124EH39	389.699605513335	114.555240153417	3.02114563191147	1	1.76631901707102
A4IMI5	73.0803706475947	15.2869057061347	3.04238585871497	1	2.25718753739726
A5U683	504.423884125129	240.481045517164	3.24804117571807	1	1.0687134012525
A6L0E8	1268.97069094266	501.093073892296	3.16102870544767	1	1.340508245955
A8YUK0	97.6501525708706	2.00894376495062	3.21110305894284	1	5.60311321288413
A8YXF8	61.2474912115762	3.40644332146845	2.96103056416045	1	4.16831264277162
B7HE51	17.5474536553779	1.48981095124647	2.98973620438729	1	3.55806051606766
C0SPA7	71.2040811779293	17.1080506323084	3.04197065995545	1	2.05728455190221
E6ENP7	76.7466522478599	8.75478673091695	3.64475300649255	1	3.13195988057026
O05508	872.897052346474	286.723046331086	3.11179356902086	1	1.60615364473551
O83578	261.735142446065	88.6551179893454	3.13605710142828	1	1.56183181974609
P04393	26.5739456343118	1.23142094842904	3.1399847512342	1	4.43161653003153
P07819	383.498490419106	80.3184281779179	3.58583349869962	1	2.25541795749221
P13486	238.252697281872	75.8764486760287	3.13956827084427	1	1.65076848562526
P37780	123.858125584474	46.6966037800277	2.96016216585644	1	1.4072989858131
P44914	63.1294270041841	19.7176501055601	2.98842050624368	1	1.67882503090587
P46208	686.308935814592	177.698579641371	3.4543314049966	1	1.94942598900657
P61887	555.945639643853	200.566216322561	2.96014290521352	1	1.47086520647089
P97046	45.0047722869124	3.35762318588536	3.02235146827014	1	3.74456575638645
Q0IH72	213.356725146781	60.1792682276557	3.07682101231447	1	1.82592911706903
Q5FM78	34.1653276535005	1.07578005721303	2.97194050349957	1	4.98907790791074
Q8YN94	131.95867363096	37.3531675703295	2.95986328262903	1	1.82078368729439
Q9LU41	364.98105545082	23.179825463677	3.9491466632929	1	3.97687997354233
Q9XC90	70.4971162487828	10.8773787651446	3.58924104551794	1	2.69623330663944
A1CQG2	19.8444002751518	0.999549497305551	3.0586849803717	1	4.31131014211824
A2RIX0	632.396922078164	157.57338577372	3.82866911591213	1	2.00480646257939
