	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
Q74HC2	35.9069661877249	0.500625223061701	3.48906776498757	1	6.16438897297087
Q8CPA8	84.792772536203	2.92330991398756	3.44367854667749	1	4.8582666100065
Q8DN86	64.9136220032309	0.407533896283825	4.88214580131537	1	7.31545738738635
Q8DNY1	205.198821551748	0.535612689272604	5.06388394423232	1	8.58161659014327
Q8DRM0	63.8758387738037	0.406692565819514	4.93616340542124	1	7.29518790129143
Q8DRS6	22.3163053958978	0.442430060891121	3.48105155346981	1	5.65650497675856
Q8DS40	87.8952087854563	0.417988849787127	5.01896154227084	1	7.71617625752768
Q8DSJ4	47.7599683265738	0.442430060891121	4.33051197446558	1	6.75420865685787
Q8DSK1	55.5059420601836	0.453844563573264	4.45022824988084	1	6.93430013786274
Q8DTS9	1964.6910856079	12.3883134191605	4.59275436147632	1	7.30917889256408
Q8DU15	102.748502524177	0.724379674404215	4.54864708436796	1	7.14815558679115
Q8DUN5	158.074644156395	0.450843834143372	5.16091343286302	1	8.45376246543068
Q8DUP3	75.7473060644112	0.430361356920242	4.82549789715217	1	7.45950222916104
Q8DVK8	236.306284943248	0.485856963066627	5.61714865073142	1	8.92591064025521
Q8DVL1	332.027678273692	3.79688531231954	4.01128355580713	1	6.45034327939546
Q8DVU8	81.2829634433647	0.471326311366502	4.81824317258454	1	7.43008297038406
Q8DVV2	176.26666891215	0.510334327177083	5.61325781776027	1	8.43210129260143
Q8DWC2	34.0798426072497	0.556264838988797	3.45039947599622	1	5.93700294548972
Q8DYY1	131.444221960857	0.459098161994121	4.88273278706541	1	8.16143235365706
Q8DZK4	420.756918469251	0.435403110673594	6.53667762879638	1	9.91641956383503
Q8DZV4	187.238857319215	0.977579766351951	4.82535591223838	1	7.5814497253727
Q8E2G8	86.5488473212416	0.42500625003618	5.11523576524728	1	7.66988673800778
Q8E3D9	84.3791374041268	0.56551591618484	4.31133949903603	1	7.22117490016842
Q8E4E6	310.617483501092	0.644901514239858	4.86722943716074	1	8.91184446358044
Q8IYQ7	616.551162510643	13.8007677631499	4.37208306185484	1	5.48140018275504
Q8P2P8	172.880921738212	0.902879654528413	4.77629169880245	1	7.5810292512458
Q8XBJ0	58.5073007311667	0.752607583202089	3.36525203065253	1	6.28057502394407
Q9A1B9	35.8988255054542	0.527502211179535	3.46992711183412	1	6.08861569292602
Q9CBQ0	192.247737340148	0.569459969520978	5.06972594743087	1	8.39915647263507
Q9CDL9	42.3803586837557	0.595960251859092	3.76016420730384	1	6.15203587573804
Q9ZNI1	59.3012293628622	0.550902711552061	3.29551115278126	1	6.75012063921234
A0A095AMW7	105.688650425155	0.681095464325453	4.51841130201646	1	7.27774771842367
A0AJ80	994.200252275249	0.520000634651818	6.45937424620528	1	10.9008073699828
A2RCB2	108.571314270565	0.448461568085341	5.17631205919378	1	7.91944290686081
A3CQM4	97.7973292086773	0.447254938209823	5.23723666145366	1	7.7725538449008
P0C096	32.3798600866435	0.442430060891121	3.94084156767812	1	6.19350352878996
P27174	21.4426306390167	0.442430060891121	3.44602180404029	1	5.59888868734275
P27756	61.0758594983484	1.15767211261857	4.14157311524657	1	5.72130365926599
