	Prefeed_HiCHO_mean	T1_LoCHO_PROT_mean	theta	prob	log2FC
K07770	62.7518013765596	13.6331322279421	1.6869269493158	0.988170103510375	2.2025398131138
K01226	165.428688108688	41.0145068895601	1.71621791456858	0.98813679780083	2.01200325531715
K02989	7.62858722219494	0.990217364935476	1.6886574794407	0.988008236240033	2.94559874714776
K16212	398.440601783764	187.253714123599	1.66497867786017	0.987970131364752	1.08937033359783
K23684	124.190399451743	32.5397418419272	1.66456240821189	0.987907431316019	1.93227893985069
K24041	19.4226257920108	3.10674117568214	1.69057018109912	0.987828341284932	2.64426429553258
K08884	183.136313866511	46.6915327056841	1.79221935602897	0.98777184096601	1.97168503699521
K06413	177.43168696079	66.4976520140449	1.69196001762993	0.987700716579624	1.41588837290295
K02985	5.00497292249113	0.599957774866236	1.80722392323836	0.987699369863542	3.06042939165182
K02976	11.9487429222276	1.45822777558801	1.69253088667976	0.987651263026095	3.03457085446773
K02900	4.85924713702922	0.612026083663236	1.69278280458097	0.987629384631514	2.98906776361098
K06907	24.9378268087909	0.987541886808394	1.66266891472518	0.987605474124869	4.65834999596405
K12940	68.7366255822332	19.8578746203712	1.71124239684849	0.987587941740943	1.79136780856724
K01835	1901.94495922025	1343.4369495246	1.6937534484662	0.98754810004129	0.50154688228935
K08093	88.0566375082744	22.0446496572373	1.66176723337447	0.987450171388966	1.9980032059885
K00078	193.552825512867	69.3825931538116	1.80406058235072	0.987415119873215	1.48008170141699
K00700	3011.33640803314	2117.75483003056	1.80323775078618	0.987370444780897	0.507868306206263
K08659	1392.57036806827	833.504617134734	1.79726606303013	0.987366760917042	0.740488134284077
K00965	664.88366892248	258.474004592956	1.69689577576795	0.987325311312309	1.36308274997245
K02111	4652.18422167573	3304.50817503768	1.79873305988721	0.987314855941571	0.493472662317206
K03235	160.76081876843	42.3395065006699	1.66102069543705	0.987312730064471	1.92483947145368
K11635	170.031324602434	62.3640097574328	1.80081048794588	0.987297309463229	1.44701496060241
K03086	1375.15416796878	873.566695055219	1.69897344628514	0.987225386962042	0.654603608336418
K08963	464.051984892381	182.533569936209	1.66012734316326	0.987145272262328	1.34612461474658
K00980	105.808321332465	33.0116567497586	1.6585991637275	0.986844475572745	1.6804056434177
K00004	12.6732489914625	1.45384154439005	1.65222600188416	0.985488395228406	3.12384448780574
K04095	1278.64578182644	608.091228459603	1.6487146565634	0.984754604744071	1.07225697114907
K26404	57.5481394137749	8.52858297422568	1.64780609255081	0.984576394971434	2.75439132290849
K18888	3225.66202847401	1911.63990156062	1.64769544606669	0.984554754292916	0.754784500482415
K05808	1865.76193194357	1028.65608640712	1.64681275528638	0.984386627795853	0.859004190094523
K02441	69.5056407324702	16.7988089968389	1.64009596471706	0.983345873367905	2.04877111221533
K03491	339.026836189481	132.983382216004	1.63978598506963	0.983310256205387	1.350153500763
K02110	151.635216693969	54.1867845225807	1.63841290502383	0.983162291907728	1.48459190842208
K02975	4.30645653335869	0.61203678402217	1.63719217531498	0.983045785664977	2.81481100164134
K08314	79.0886103406149	20.7156529855692	1.63443314020001	0.982847286872547	1.93274864841823
K17064	95.7797532037519	21.7060511417521	1.63222130425544	0.982734426607946	2.14162342964507
K03568	435.489690616322	181.686973959026	1.62766423734719	0.982598279471921	1.26118357687731
K02934	4.99857208370461	0.717536585640151	1.6262989193319	0.982567581675902	2.80039172781369
K02770	1412.05710842381	738.535983162839	1.62284023470854	0.982477385431896	0.935058318097344
K02960	4.97958428817122	0.679249099509693	1.62034030944992	0.982378154519929	2.87401265350497
K15711	3.69529063082418	0.575310950002821	1.61928415629723	0.982325458824985	2.6832740006359
K02980	4.32873203095419	0.640667698173785	1.61629439124619	0.982115916642867	2.7562963354444
K03283	49.8214525852679	9.3259430880878	1.61557481508844	0.982053889749441	2.41744555443031
K19956	254.914212106288	99.160116000724	1.61215041931042	0.981684573976791	1.36217994521739
K07273	514.356536773754	272.207150956953	1.61194982715422	0.981658944603507	0.918063772471392
K07588	683.420611747475	119.686541272696	1.6088191849845	0.981219662087002	2.51351282900796
K05878	361.410117712357	145.475742070732	1.60840250868035	0.981154547216645	1.31285828987447
K18748	8.92603752471046	0.989231497384513	1.59911048479138	0.979489114841053	3.17363979028388
K19703	6.05759980707526	0.793028751053415	1.59871109142911	0.979412966490095	2.93330119367903
K03712	90.4531157215178	22.6882904755361	1.5983428638122	0.979342824872342	1.99522228988842
K02936	7.92682405731717	0.988503637719892	1.59497786323787	0.97870501915381	3.00342477465859
K03654	1910.00775525351	1200.57334602558	1.59159533729623	0.97807346382	0.669854951978998
K12681	67.8091471338157	20.4456925181408	1.59018461899105	0.977811922511106	1.72968296987587
K03521	329.428394420368	142.76234447466	1.59012528985992	0.977800934170292	1.2063494116821
K08286	11.7506353225664	1.6154346886551	1.58859906444996	0.977517516536721	2.8627444318691
K21572	466.548866912277	246.618204435918	1.58792372150856	0.977391980074198	0.919748900637787
K23486	310.110686996441	149.647020277279	1.58768272130861	0.977346791446452	1.0512196921384
K03006	5.89586209817063	0.837255841613749	1.58741740921914	0.977296832130897	2.81596233887378
K00667	3.39706486339991	0.649660616296167	1.58722305367541	0.977260246906141	2.38653061129469
K02995	17.279564338104	1.96758650693459	1.584849498186	0.976808536913779	3.13456787214851
K05601	364.596024662004	182.529365346201	1.58436529823636	0.976714651041384	0.998170247558788
K07277	204.088169535587	85.5991548256879	1.58425123232603	0.976692135980681	1.25352409831312
K14575	27.9111829174734	2.10828885540995	1.58404744200169	0.976651918658808	3.72669882083808
K02966	3.22771858830284	0.542175938888638	1.58353054562907	0.976549957598088	2.5736818067166
K02493	482.847793179621	268.86510482715	1.58294740869671	0.976435010462101	0.844685959399988
K01766	187.937045594295	67.2969727104505	1.58206996306494	0.976256694599658	1.48163596140708
K14136	49.161766403279	11.6154889187818	1.58169358511096	0.976180116412036	2.08148687199376
K01950	466.626818510049	284.368277012166	1.5816118138859	0.9761634835279	0.714508693279861
K01715	185.363583658972	74.8518734692929	1.58048749382782	0.9759286314821	1.30824751030514
K09013	623.987823253711	272.356088696781	1.5680946972998	0.973036520669671	1.196023756117
K02530	89.7380403076478	17.7053076703696	1.56769709658652	0.972942827196572	2.34153776481083
K07180	25.0321337727157	3.15524820913367	1.56684204494584	0.972741867012073	2.98795586844054
K10563	228.235004608033	88.350329130517	1.56210186395803	0.971714602916654	1.36921266167732
K21936	10.1683781104511	1.24991577273823	1.5615723699702	0.971609728996651	3.02418679764787
K09554	2.94750751575742	0.493840383596163	1.5603861999939	0.971393219084884	2.57737876967631
K03931	181.683872286795	69.3943598815002	1.55915656360693	0.971185004323024	1.38854004437748
K00024	901.132723330634	376.488913552191	1.55797766823713	0.97100108079958	1.25913222646034
K23144	152.787811573336	56.0036163320393	1.55657180755616	0.970805645465773	1.44793756434515
K05656	11.5882401623573	1.50602420027428	1.55395563829823	0.970519690930062	2.94384463144952
K00874	577.688597427101	360.599662287307	1.5534642054772	0.970473277671288	0.679893973013822
K11693	158.615981460554	54.7888231541188	1.55131695979915	0.970312957363718	1.53358461760558
K01802	108.917671400963	32.2062098970516	1.55060590651432	0.970274679981951	1.75782724775089
K02932	6.38057005805936	0.792980868651947	1.54978911616839	0.970232715673207	3.00832735897915
K09580	21.5662749955305	2.70400298977873	1.54893439930804	0.970200304786321	2.99560835864588
K11251	4.29301999097713	0.652288349554905	1.54647911090875	0.970134705586632	2.71841112483039
K03631	375.694651109781	215.624528952587	1.53811948888589	0.970127889380548	0.801039270885065
K05816	279.433653474112	116.933009483778	1.53956656802709	0.970122608568738	1.25682353010044
K02880	4.31497228115029	0.694872366109502	1.54535407466505	0.970121490484218	2.63453137812967
K02882	24.5320127626528	3.29142267868416	1.54074192855759	0.970117721766493	2.89788239482646
K01240	173.615686553535	58.9777345342626	1.54120251067595	0.97011579364322	1.55765499283826
K00609	2050.9788328435	1177.32060524765	1.54423422800199	0.970114165912968	0.800805357255255
K03095	41.0842537945365	7.43589083094391	1.541717030057	0.970113745997939	2.46600806882016
K13626	74.8414616106564	19.1797530598886	1.54201733096036	0.970113171855829	1.96425358813987
K02866	8.99222910494237	1.27447809372162	1.54277305121997	0.970111727423274	2.81877221725092
K00075	679.760110205066	455.7809216438	1.52424575376209	0.969770318624476	0.576685167238222
K08711	26.2822332701998	3.59457937268994	1.52069683389059	0.969497066591356	2.87019300480382
K16261	23.2660425975653	3.39321666683837	1.51514882360561	0.968875829555561	2.7775003801598
K02993	6.720466797305	0.960381486940301	1.51503406085737	0.968859652040168	2.80688194628695
K02865	16.5802519753169	2.02262914335397	1.51211667916858	0.968424898027489	3.03516220638648
K09553	6.13431326118307	0.922837573291441	1.50500189123112	0.967065205784128	2.73275319304782
K01905	995.579327834242	445.094240333462	1.50482695923173	0.967027055870805	1.16142544261257
K13730	366.322985232539	160.560479641448	1.5037561366049	0.966793578201415	1.18999939538126
K03515	3.50179436919174	0.561669445922365	1.50318587946547	0.966665694100574	2.64030113950872
K00702	291.455598858843	150.679740164552	1.50308433493174	0.966642909669708	0.951790665481324
K02066	59.4249761138154	10.8951756394571	1.50044089823729	0.96604463880475	2.44737996416191
K02444	10.8923065410575	1.80610978254757	1.50015108485018	0.965978784480789	2.59235199633463
K11253	9.80504070879898	1.16677341380189	1.49649708863782	0.96516464876477	3.0709992018936
K08150	6.15915279669316	0.932889396141067	1.4945964795832	0.964769814709062	2.7229539694476
K09121	282.237211035031	133.024348170105	1.46446150674708	0.964609929669499	1.08521787567573
K07638	27.3142534877191	4.57355525504161	1.45483471295894	0.96449891403396	2.57826600790252
K02337	2122.24974454785	1633.08140052324	1.45328786322132	0.964338380470941	0.37799773791445
K25130	73.4845112375641	12.6676259715787	1.46800805866278	0.964337187312339	2.53629402104907
K14753	12.3999524598443	1.51932895203695	1.49176653772885	0.964244598516665	3.02882842078291
K22836	5.16128994190716	0.71752105102821	1.46991384032155	0.964155997362029	2.84663861398937
K00773	1111.83599845772	835.939267045258	1.47035388353114	0.964112613434049	0.41147396276116
K02071	486.975770431118	302.085442952229	1.47095525021306	0.964053139233011	0.688893328121991
K02964	10.1941257545131	1.2980326271574	1.4711880375387	0.964029992429428	2.97333950324425
K01625	909.15522850802	587.368246289082	1.45083873524978	0.964009794562367	0.630261365917489
K02871	871.512068931634	600.206174910291	1.4500338680238	0.963878309220582	0.538062481882024
K02930	21.2375792711264	3.1877094720447	1.47275406151093	0.963875666975147	2.73602727925035
K02998	8.84968528561427	1.44973262192242	1.48895522879629	0.963824763033868	2.60983930602425
K08786	26.1662663522603	4.10125729613531	1.44946939318424	0.963786215448153	2.67356992143
K02997	4.42762186907114	0.751048128349688	1.44917711507534	0.963735046127051	2.55955475131673
K02917	6.38915147835831	1.11604797887958	1.44904616901839	0.963710567596483	2.517225294505
K02006	92.5714770689567	24.5113461095372	1.48770870087697	0.963682499962654	1.91711802571961
K00668	4.53200525304959	0.83817155254666	1.44862700008749	0.963632250921835	2.4348320708921
K06665	6.71573584404996	1.02776732058334	1.47597086847531	0.963592380020883	2.70803179928305
K03234	18.2969564339076	2.40626803500452	1.44826738049131	0.963565110179898	2.92673442774012
K01880	1229.11896122608	846.013778008996	1.4791929544592	0.963404233943226	0.53887149073145
K20241	3.0323460659815	0.551963610010642	1.48396262006273	0.96340176499889	2.45778934932584
K02558	99.1370752856852	27.2032002545373	1.48112472891675	0.963362656556004	1.86564831362995
K06189	141.858383968328	57.2229649507273	1.48151948016747	0.963361743169805	1.3097852612989
K01207	430.150225793027	181.224478549451	1.44659188683065	0.963232566544633	1.24706275724661
K01904	2.6219537848333	0.523587724697095	1.44477814993329	0.96283939685682	2.32413907711648
K19851	4.07466515533377	0.603209970035127	1.44170272223246	0.962107332069772	2.7559493283308
K09490	20.9448436334224	2.82266197105287	1.43994856912517	0.961662374335401	2.89146683985198
K15770	112.791311770639	43.2052109923667	1.4394880280264	0.96154400775221	1.38437871046899
K13333	2.81899703402272	0.521283338091425	1.43794671600099	0.961137473083937	2.43504230742889
K02872	4.23885297789376	0.751833770785843	1.43752652160894	0.961025046408593	2.49518830347264
K01989	652.293802727023	366.947617745935	1.4375194476209	0.961023135988345	0.829947790761725
K01903	187.464066061583	18.2082043676166	1.43652803281034	0.960755635002786	3.36395351929631
K00698	12.0342730668984	1.89699387324878	1.43515461114981	0.960380541281323	2.66536207373581
K00124	84.7338000010884	28.3230601875343	1.43423161509301	0.960126429822323	1.58096041913773
K00059	533.626751531056	332.56025182155	1.43386686468444	0.960024955491004	0.682215247346092
K12732	3.20031614134518	0.530284604223837	1.43300268431434	0.95978480125541	2.59337565956125
K02893	6.5350982561838	1.06750599972514	1.42660686619807	0.957950031431432	2.6139647490443
K01698	126.013616953322	45.6960490181772	1.4254557641774	0.957607776533345	1.46343830170764
K12684	35.9910450821097	8.17180760232948	1.42453762691963	0.957333167070282	2.13891085215302
K02823	151.205502994921	59.0092165977848	1.42219436248186	0.956612321862634	1.35749843570687
K02883	7.5883387114254	1.06802016325096	1.42154651723289	0.956410042034475	2.82884519195157
K12960	201.673022713773	107.205066732472	1.42002998160547	0.95592692527253	0.911645019069866
K02969	2.86575907068688	0.609945235878259	1.41815022528492	0.955312083213049	2.23216570405302
K11069	363.327618768869	197.790261573107	1.41425065831845	0.953972217757564	0.877299642926776
