	T1_LoCHO_PROT_mean	T2_LoCHO_FAT_mean	theta	prob	log2FC
Q7XEK4	5.12137138738573	15.1765345233097	-1.40818233004894	0.973551107879179	-1.56724030886219
P58165	4.97128957308803	16.315177758643	-1.40811971110434	0.97354878841201	-1.71452265958831
Q8A4A1	6.88788915113881	23.2539597191574	-1.40805496955705	0.973546390485145	-1.75534257110443
Q3SVJ0	3.4180703204376	13.8067529033331	-1.40788523410868	0.973540104535916	-2.01412008070764
A6KWR2	30.1630652728625	58.0344170533997	-1.40769655024472	0.973533118196006	-0.944125690316604
A7Z1T2	0.594251657307492	6.31918644853276	-1.40682631841429	0.973504940613519	-3.41059290655215
A6L175	121.226354730187	196.332367294774	-1.40681949902575	0.973504743788869	-0.695594658433301
A6L646	33.0875494893902	67.1327446520343	-1.40665281396544	0.973499933249735	-1.0207281791207
P94211	0.875930769289717	4.11411324208657	-1.40651539398251	0.973495967893973	-2.23169275144726
Q5L1S5	50.017015482014	105.659967630081	-1.40533153473826	0.973461828889753	-1.07893799351025
Q1GHL1	14.1938774664619	36.7216313497696	-1.40525340036961	0.973459577119675	-1.37136139461569
Q65M66	0.901758251731778	6.12161919639386	-1.40469346167708	0.973444912861009	-2.76310067798334
Q2SL36	37.4955952841401	72.5095843988846	-1.40443598237673	0.973438530676599	-0.951450576784861
B2RJT7	1.06081623975458	5.42586297985684	-1.40438948885501	0.973437378389729	-2.35467784891438
Q5HFU7	7.0745309903498	20.5276379818683	-1.40422540262071	0.973433312088511	-1.53686122088548
Q8A287	20.6114305990808	43.4868768886356	-1.403423622975	0.973413451347168	-1.07713545902406
Q5L975	15.4993980630861	56.1539865382399	-1.40335780503958	0.973411821613096	-1.8571762595967
B8FSB9	23.2195976194949	44.5540214086468	-1.40217975698706	0.973382685180477	-0.940212682615333
Q9JXY0	1.64693671471242	7.81093968661984	-1.40165670235127	0.97336976480558	-2.24571100162455
Q5JJ90	1.60568026923957	7.66986792366153	-1.4015606866248	0.97336739364448	-2.25601708941165
Q3V814	1.07529898656277	5.01460244695414	-1.40155946789968	0.973367363548584	-2.22139747332216
A6L8J2	0.744603797008748	3.62129345927254	-1.40101842397522	0.973354005646395	-2.28196021528075
A2RGS5	1.17693679961991	5.51845519973117	-1.40095110982687	0.973352344129969	-2.22922761378932
Q1GFV4	1.16647119701361	8.21636145552477	-1.40087959526607	0.973350579034331	-2.81634896618694
Q24TX4	8.70184037968581	20.5816051737658	-1.40034055886943	0.973336633063246	-1.24196304494239
Q64ZA1	5.88114093039233	20.691489531052	-1.40011571622951	0.973330338122714	-1.81486953763816
A6L2G2	27.1600526954578	57.0043239882449	-1.39997714168923	0.973326458966739	-1.06958507849158
A6M331	28.2500352121676	55.4960447673811	-1.39979820778148	0.973321450615718	-0.974132287712327
A6KXA6	52.0379760356412	93.2182633051124	-1.39915722044515	0.973303514924497	-0.841047784135714
A9KP30	3.31241606023005	12.2075321070379	-1.39904366923973	0.973300338506691	-1.88181577153743
A0A0F7GG06	70.3580970500563	117.416546565422	-1.39888623706686	0.973295935034394	-0.738847361732197
Q2NHZ6	20.3388611600021	49.0121362771734	-1.39776176094455	0.97326148757199	-1.26890013023329
P0A2F4	5.51452849583164	17.8987734803692	-1.39738910621767	0.973248876154687	-1.69855128705916
P74927	1.74691496711704	38.2724966758452	-3.20585423918906	0.973241994901377	-4.45342672672718
A6LE81	16.1874284691817	38.3280833854303	-1.3969244151412	0.973233154563875	-1.24352803959931
Q752N9	1.19924803733274	5.71941574750778	-1.39661125286892	0.973222562383016	-2.25373770120367
P39738	5.17989166221926	16.7934586216679	-1.39595008387338	0.97319978962694	-1.69690555540409
O34451	3.45704573499669	10.7564979538319	-1.39486261990335	0.97315539298742	-1.63759685401229
Q5HPW0	36.3783368484107	68.5918963942911	-1.39475120860285	0.97315084628684	-0.914958556031641
Q89Z16	6.87654595424643	19.614825090062	-1.39368565921219	0.973106830679888	-1.51218847529132
Q97FS3	10.9213874374023	26.7115282067982	-1.39304626642221	0.973075056522346	-1.29030637128238
A0PYZ1	17.5626382671707	35.4171917580631	-1.39276635818994	0.973061150590492	-1.01194024138295
P9WJV1	8.1173561250061	24.1546818749053	-1.39276634733268	0.973061150051146	-1.57322103813237
Q57675	106.338907715372	161.727909860404	-1.3927502102214	0.97306034842667	-0.604899117782758
A6LHV2	0.661456590627574	3.23879124446448	-1.3925762079535	0.973051705220368	-2.29173709749544
O27939	4.74903344305268	14.102379086507	-1.39240525702192	0.973043214476975	-1.5702327464475
H6LGM8	216.16834007652	311.297549236633	-1.39229565768542	0.973037771393664	-0.526138976854924
A8MK56	55.2569228473903	102.453960487897	-1.39199448676483	0.973022816075782	-0.890748626069612
P50192	27.9840241741423	66.4591181906	-1.39149502670942	0.972998020324842	-1.24786371017958
P83223	41.1965868212698	78.0318934241315	-1.39106152655349	0.97297300512017	-0.921539093434691
O66932	39.582927880915	93.8597271610945	-1.39100078083109	0.972969488101037	-1.24562793663521
P07945	1.0222576376535	5.5294917124494	-1.39086422957047	0.972961582596922	-2.43538802788005
A6KYK2	202.361606259494	415.268775042361	-1.39008309333406	0.972916371654469	-1.03710980068277
O67310	0.5736123230156	2.33997951003536	-1.39007005721929	0.972915617320558	-2.02834797378587
P65590	3.6736848138952	13.8244857240012	-1.38973468832095	0.972896213207405	-1.91192605272661
B8XGR2	0.903688084529085	4.80076916167456	-1.38961877307684	0.972889507354779	-2.40936876221629
A8J0J0	2.75107956585793	12.5939574629843	-1.38865864040701	0.972828862213288	-2.19466192912133
A6LCB6	43.1413863458807	84.0581377817114	-1.38854347265714	0.972821157916455	-0.962314957313243
P29197	0.769611410204811	5.24105664305016	-1.38852723339524	0.972820071610955	-2.76765560740303
Q8A4N6	91.5784755779667	155.874445566923	-1.38847273184629	0.972816425870974	-0.767303973395576
P26497	47.6686155184935	77.8786130359375	-1.38847088129482	0.972816302085134	-0.708187466333619
B1HQZ1	0.606900134313994	3.69002489031073	-1.38834352934769	0.972807783661558	-2.60409950270875
A9IFJ5	1.03902012490101	4.15810351956785	-1.38723191832571	0.972733455810066	-2.00070207753889
A5N205	2.44195268741194	9.14532767473651	-1.38714741080443	0.972727807161537	-1.90499961376744
Q58091	13.4413269107055	30.7596271601612	-1.38681584378503	0.972704212657496	-1.19436245021929
A6L8C6	51.8611169790791	97.1142220507688	-1.38569507091855	0.972618160791668	-0.905029309812415
A6L028	71.6336955110016	128.170904301345	-1.3846752555688	0.972539687701236	-0.839358520898056
A1TSW8	7.10746062885309	23.6192669781708	-1.3846641367822	0.972538722912975	-1.7325580841623
P0ABN5	3.07834532079783	10.9701841514825	-1.38436475372323	0.972512747497614	-1.83336076016225
A6KZ78	10.2002397683488	23.747560224594	-1.38418305827458	0.972496985241339	-1.21917623674215
P56839	1.28394694049417	9.13392757061364	-1.38405389337724	0.972485781077239	-2.83064976573824
Q8KTB4	3.5748006192619	12.0081524870762	-1.38381419951637	0.97246499152446	-1.74807951798535
P52022	13.9057064364128	34.7624833900744	-1.38310571345728	0.97240355884501	-1.32185411202895
A4J0G4	13.5736781591982	31.7353054638147	-1.38306511287083	0.972400039145501	-1.22527701775185
Q8A0Y9	2.60918743421694	10.4060015847853	-1.38252932821666	0.972353599321185	-1.99574334136388
O58348	1.39070848407248	5.75918152260958	-1.38245105434838	0.972346816047456	-2.05004375641139
