	T1_LoCHO_PROT_mean	T2_LoCHO_PROT_mean	theta	prob	log2FC	P	id
K22928	2.17301665002826	1.46865592190001	0.239107053410747	0.820347644660354	0.565202789218903	0.179652355339646	K22928
K22933	7.27526439794656	8.34320498240357	-0.113638604356328	0.680576818266479	-0.197602011650546	0.319423181733521	K22933
K22934	6.27858214591391	9.42787171178098	-0.279305415199518	0.805066447157125	-0.586493326649692	0.194933552842875	K22934
K22939	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K22939
K22940	0.553340990077902	0.494978393271389	0.111753947304745	0.876923015182431	0.160803248637141	0.123076984817569	K22940
K22943	0.558682333941652	0.489759496366147	0.127171875728261	0.868538041746367	0.189954735232302	0.131461958253633	K22943
K22958	0.793069051200857	0.979282670210354	-0.166795506204157	0.760309984280766	-0.304278869808873	0.239690015719234	K22958
K22969	0.531388316263121	0.579276038101439	-0.0761170515088492	0.666535495792969	-0.124484481437435	0.333464504207031	K22969
K22982	50.0325855975485	44.1639474297489	0.128719790188617	0.86749797245527	0.179998882447793	0.13250202754473	K22982
K22985	0.526161936934957	0.510300215080776	0.0301549902949238	0.827140024724386	0.0441606365313992	0.172859975275614	K22985
K22991	0.517769614775774	0.484272440878177	0.0677632359973255	0.878089572849832	0.0964913994503103	0.121910427150168	K22991
K23002	1.48097531509424	1.4450747168029	0.0130026274328581	0.77112981082523	0.035403505559771	0.22887018917477	K23002
K23007	3.80951099813774	5.33915434187722	-0.186642464982361	0.773094930526994	-0.487005434052797	0.226905069473006	K23007
K23009	0.514203772536206	0.494978393271389	0.0382282276517328	0.846167047197368	0.0549746445260474	0.153832952802632	K23009
K23010	3.32695888033014	4.07245937951212	-0.172185137615684	0.764480469705014	-0.291696273463449	0.235519530294986	K23010
K23015	1.01747289603576	0.547122816008258	0.451968678511635	0.821203997798398	0.895053738680843	0.178796002201602	K23015
K23016	0.568426715041832	0.522578945243635	0.0826450619010308	0.881286060008194	0.121325360762189	0.118713939991806	K23016
K23025	0.616138435923555	0.595875159797293	0.0284605667552747	0.822493840903726	0.0482444294188113	0.177506159096274	K23025
K23039	0.646768999675289	0.586923599996699	0.0842282632014745	0.881378942077687	0.140077811009544	0.118621057922313	K23039
K23059	75.1579622526618	89.2467767224562	-0.23641636007618	0.789784225495858	-0.247874113347495	0.210215774504142	K23059
K23060	599.528496884937	372.62964730015	0.941648174330979	0.865646178614251	0.686085866590503	0.134353821385749	K23060
K23072	230.26460139846	193.198054342216	0.301539128609847	0.818391613157592	0.253212077352825	0.181608386842408	K23072
K23073	5.11694450222652	6.78189635435706	-0.198479549560831	0.777832641830217	-0.40640615013236	0.222167358169783	K23073
K23094	0.528750060561725	0.485365157385052	0.0859668447970343	0.881439234380402	0.123515377145333	0.118560765619598	K23094
K23095	0.528750060561725	0.559182190822156	-0.0534930875605002	0.64531761081268	-0.0807324901319855	0.35468238918732	K23095
K23107	25.4729343036915	20.3192440892461	0.207667418674115	0.821811785300238	0.326118425176101	0.178188214699762	K23107
K23114	0.528750060561725	0.479868007296034	0.0972731076819374	0.880769287016801	0.139948291404582	0.119230712983199	K23114
K23123	2.71125080598456	3.77260824061097	-0.269565411099001	0.80236242816677	-0.476603717206477	0.19763757183323	K23123
K23124	4.01457614916168	3.99808440932793	0.00329526281434375	0.733493568385942	0.00593874773481398	0.266506431614058	K23124
K23144	57.7791799805445	68.6040018309437	-0.204080981085671	0.779555940985275	-0.247743005721943	0.220444059014725	K23144
K23147	0.593487079436911	0.62027248671075	-0.036583088783084	0.63281988213955	-0.0636855111358944	0.36718011786045	K23147
K23148	0.657868462404437	0.504205101403832	0.224173341217496	0.820266404401484	0.383788437898081	0.179733595598516	K23148
K23149	0.533788949016546	0.494978393271389	0.0762791785560949	0.880484164583188	0.108903887564867	0.119515835416812	K23149
K23159	0.646967792668684	0.535070696800575	0.146130363218799	0.855096860818317	0.273964372037372	0.144903139181683	K23159
K23163	0.795315947394248	1.48177892002027	-0.42520868643425	0.803600327153038	-0.897730210256785	0.196399672846962	K23163
K23164	0.528750060561725	0.469632985413907	0.11893826755926	0.873533033636029	0.171052181505589	0.126466966363971	K23164
K23167	0.528750060561725	0.485241093177277	0.0855544675807588	0.88142919975082	0.123884191622223	0.11857080024918	K23167
K23170	0.566790301219439	0.494955480399463	0.128247668862603	0.867817152873942	0.195516306009836	0.132182847126058	K23170
K23181	0.626218950287053	0.450296517285742	0.301678282702709	0.81837946472267	0.47579184763446	0.18162053527733	K23181
K23182	0.518433718773772	0.494978393271389	0.0465404549002834	0.860441473165386	0.066794003485772	0.139558526834614	K23182
K23183	1.13686178518478	2.22954287829965	-0.409764431143262	0.79824046549032	-0.971691077484546	0.20175953450968	K23183
K23184	15.0813026453244	14.949891279219	0.00682079244346685	0.747382211035854	0.0126260538789691	0.252617788964146	K23184
K23185	0.538009095384752	0.499092197011809	0.0752143451865908	0.880276245021169	0.108324214263244	0.119723754978831	K23185
K23186	0.645770797189973	0.494978393271389	0.231377737714238	0.820238882107782	0.383656651159641	0.179761117892218	K23186
K23187	1.76872336990513	1.5036676364112	0.112203156151237	0.876740208146278	0.234222710973253	0.123259791853722	K23187
K23188	19.8767223088247	22.7601337094755	-0.106775670172056	0.674617504624533	-0.195429158429296	0.325382495375467	K23188
K23227	0.54468034655311	0.502849165631939	0.0798618907724132	0.881022451425114	0.115284097140216	0.118977548574886	K23227
K23228	2.5751619359838	4.75766640375401	-0.43743313430087	0.807685032849755	-0.885590959662786	0.192314967150245	K23228
K23233	0.498291346576156	0.466781881892574	0.0648835484405521	0.876835042615812	0.0942409560972367	0.123164957384188	K23233
K23235	0.743322775415133	1.88965638017745	-0.539042405276874	0.802814935856335	-1.34606319704413	0.197185064143665	K23235
K23237	11.2022044659723	11.336164285983	-0.00832325138254305	0.688926672534592	-0.0171499052102649	0.311073327465408	K23237
K23238	0.757790774159644	0.616843961888554	0.172529974067214	0.837250394795875	0.296893987206166	0.162749605204125	K23238
K23239	0.533788949016546	0.480935320751948	0.104450047095671	0.879334898464725	0.150426553592362	0.120665101535275	K23239
K23240	0.552875813610276	0.494978393271389	0.108492056842589	0.878126663849068	0.159589909949278	0.121873336150932	K23240
K23241	0.929578077184379	0.540995118719429	0.416803954298899	0.814654339704508	0.78096046818365	0.185345660295492	K23241
K23242	80.9570243663012	74.6977785684231	0.119416927962066	0.873272405982999	0.116090924258174	0.126727594017001	K23242
K23243	0.645770797189973	0.516667579150386	0.19375489564608	0.825713946803788	0.32178584379765	0.174286053196212	K23243
K23253	1.04597832024171	4.08502656811156	-0.902987918100345	0.773704067197697	-1.96549251189386	0.226295932802303	K23253
K23254	1.83328493947453	1.60695021633719	0.094795165188634	0.881072616761127	0.190105800393969	0.118927383238873	K23254
K23256	0.550173156244828	0.494978393271389	0.105825138452516	0.878958321471556	0.152520199922811	0.121041678528444	K23256
K23257	41.1474544794996	40.5299919855111	0.0155285901442433	0.780450970704615	0.0218132933167115	0.219549029295385	K23257
K23258	7.91183043543528	10.807194435739	-0.196600728949777	0.777195653794566	-0.449908633804827	0.222804346205434	K23258
K23259	14.8654615753292	8.0681988363546	0.475217987448804	0.818593059431856	0.881645715955561	0.181406940568144	K23259
K23265	172.774539272641	154.06684384253	0.203506961531939	0.822684706737888	0.16533421384321	0.177315293262112	K23265
K23269	470.709079341821	411.984368170492	0.399723428838269	0.812587149950998	0.192246082336607	0.187412850049002	K23269
K23271	1.48052605996239	0.969447707525094	0.31135222654868	0.81747476432265	0.610874898926223	0.18252523567735	K23271
K23275	0.525344326016075	0.485952095691908	0.0770207710343674	0.880616517247858	0.112449214780325	0.119383482752142	K23275
K23304	172.45656441783	259.935685589964	-0.474062226459863	0.817066770723673	-0.591921664719542	0.182933229276327	K23304
K23327	0.528750060561725	0.484660497431045	0.0866021029425866	0.88145054192617	0.125611423976539	0.11854945807383	K23327
K23329	0.552458387298223	0.62748464687815	-0.112446797303509	0.679302695348812	-0.183714359234854	0.320697304651188	K23329
K23334	0.551101867926935	0.592607290687469	-0.0662025975624853	0.659500788970056	-0.104757358388318	0.340499211029944	K23334
K23335	0.528750060561725	0.484660497431045	0.0866021029425866	0.88145054192617	0.125611423976539	0.11854945807383	K23335
K23338	0.52603378280553	0.502449890990352	0.0463655162734894	0.860193683956304	0.0661757304784185	0.139806316043696	K23338
K23349	1.85965213490097	1.14368429946874	0.33783874698851	0.814716144611291	0.701343908986473	0.185283855388709	K23349
K23351	50.3975098746095	48.1849271981702	0.057009385977296	0.871854838080238	0.0647705270187401	0.128145161919762	K23351
K23353	0.528750060561725	0.484272440878177	0.0889732653342943	0.881438403094436	0.126767019523361	0.118561596905564	K23353
K23356	1.11519273185968	0.624337184518224	0.388330078596292	0.812950528739506	0.836895765689265	0.187049471260494	K23356
K23358	0.600132891005092	0.489759496366147	0.185211746796591	0.829628815687284	0.293208534250339	0.170371184312716	K23358
K23359	0.57209193981236	0.504277152600826	0.123631438388718	0.870809784628925	0.18203015615923	0.129190215371075	K23359
K23361	0.559448759387556	0.594602664342055	-0.0542197813796411	0.646180485476992	-0.0879199287934124	0.353819514523008	K23361
K23373	0.534104594019316	0.551691744369641	-0.0289644343228854	0.63713192107013	-0.0467400984378888	0.36286807892987	K23373
K23385	0.505901763134928	0.496539068885054	0.0184734000844942	0.790929289187224	0.026950030211746	0.209070710812776	K23385
K23387	0.528750060561725	0.489879394336286	0.0765145418822872	0.880526136785798	0.110159314267415	0.119473863214202	K23387
K23388	0.524606766412898	0.494978393271389	0.0585938003560503	0.873068909541257	0.0838708654576951	0.126931090458743	K23388
K23393	150.882154163423	189.532956372987	-0.372273057060551	0.792543102250683	-0.329026550123724	0.207456897749317	K23393
K23398	0.517601509667679	0.494978393271389	0.045358612676184	0.858721755745726	0.0644762749460292	0.141278244254274	K23398
K23412	37.8913032332724	33.8389733167387	0.092840566725774	0.881249471993642	0.163180963366473	0.118750528006358	K23412
K23424	10.5615133172847	11.7641378979126	-0.0932344506141596	0.670443780120161	-0.155579032998536	0.329556219879839	K23424
K23425	0.517238085578486	0.487386351148513	0.0595295019544315	0.873730778809893	0.0857626582818086	0.126269221190107	K23425
K23429	0.534104594019316	0.494978393271389	0.0767412473784985	0.880566594305271	0.109756743163458	0.119433405694729	K23429
K23430	0.50343695574528	0.495409215652196	0.0157301799016798	0.781181555802891	0.0231904181613332	0.218818444197109	K23430
K23437	0.499794929300596	0.468811584382579	0.0641782069547651	0.876487135795154	0.0923280452060787	0.123512864204846	K23437
K23451	0.522440196604457	0.577885153995128	-0.0919647106869448	0.670302113337555	-0.145516904951172	0.329697886662445	K23451
K23465	0.847036807527037	1.10849608891839	-0.176073861902694	0.76713900096764	-0.388107112419854	0.23286099903236	K23465
K23481	0.582779108643887	0.580197253510911	0.00411202496995529	0.736722305089159	0.00640569462500671	0.263277694910841	K23481
K23486	154.221441497048	210.954549205608	-0.4886191590727	0.817350631725391	-0.451928841479954	0.182649368274609	K23486
K23490	0.533775532724348	0.484660497431045	0.0950204966251417	0.881048861994985	0.139258677044698	0.118951138005015	K23490
K23503	0.527194890039666	0.525445385800399	0.00325489122694215	0.733335372448074	0.0047955668654345	0.266664627551926	K23503
K23508	107.481184305294	148.962392349779	-0.484053934808344	0.817608415782891	-0.470864024804061	0.182391584217109	K23508
K23509	373.561515593938	499.572921239154	-0.63800592976644	0.78340075129128	-0.419349443603971	0.21659924870872	K23509
K23514	2.65167880759793	3.25683517469222	-0.142025349152041	0.729429797511314	-0.296564672818426	0.270570202488686	K23514
K23518	83.349392565283	93.8467740755747	-0.145072253726137	0.734531985883025	-0.171135469005198	0.265468014116975	K23518
K23535	62.9270573067828	60.2161356596043	0.0569685024600285	0.871822375378854	0.0635303521309501	0.128177624621146	K23535
K23536	242.701146114199	197.224641364811	0.423559124328955	0.816259838469391	0.299341107223463	0.183740161530609	K23536
K23537	642.288579860903	467.745707665638	0.924518481842419	0.853267510419164	0.457497230564837	0.146732489580836	K23537
K23541	0.51466752697413	0.470678463763538	0.0870026354472093	0.881453553666247	0.128898915379736	0.118546446333753	K23541
K23544	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K23544
K23545	99.1974770398457	98.2806691820252	0.00983900662639968	0.759113510788239	0.0133957471054213	0.240886489211761	K23545
K23546	4.63461293619928	6.03779491773071	-0.207136398349117	0.78042529862069	-0.381572898571334	0.21957470137931	K23546
K23557	0.974042279437693	0.508843478202016	0.514979354779264	0.82033759220576	0.936762448354304	0.17966240779424	K23557
K23562	0.575024838472871	0.598211517262833	-0.0372086967962829	0.632807175012902	-0.0570314113774862	0.367192824987098	K23562
K23565	0.528750060561725	0.481892267867929	0.0935633265763614	0.881192301790872	0.133875270764482	0.118807698209128	K23565
K23583	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K23583
K23601	0.558695523535493	0.494978393271389	0.121474577608602	0.872106424542545	0.174696710717919	0.127893575457455	K23601
K23612	0.533104997387638	0.487727754298011	0.0889425877245645	0.881439142417203	0.128343634425391	0.118560857582797	K23612
K23617	0.926737963410317	0.740298331659815	0.163486246167498	0.843267268262274	0.324054694936648	0.156732731737726	K23617
K23636	0.528750060561725	0.490660109073306	0.0751017831413415	0.880253819562266	0.107861939172288	0.119746180437734	K23636
K23650	0.646924791932282	0.496349033098736	0.219005135134369	0.820475940623724	0.382243019876533	0.179524059376276	K23650
K23674	0.50233592089536	0.494978393271389	0.0145798074273377	0.776983514956184	0.0212868922869154	0.223016485043816	K23674
K23675	225.011717890869	248.421592123303	-0.184906507430527	0.772236797336951	-0.142790439759604	0.227763202663049	K23675
K23676	1.48139178250819	1.69482605467087	-0.0782294777251543	0.667470804000522	-0.194183973128135	0.332529195999478	K23676
K23677	1.0030120661547	0.82864539667483	0.145845013197712	0.855296494406133	0.27551219707217	0.144703505593867	K23677
K23678	0.555434205060776	0.504093383775475	0.0949824292700162	0.881052880576224	0.139925005645395	0.118947119423776	K23678
K23682	0.533788949016546	0.494978393271389	0.0762791785560949	0.880484164583188	0.108903887564867	0.119515835416812	K23682
K23683	0.936919937619096	0.910378367480979	0.0196211532047985	0.794885527452809	0.0414594943388488	0.205114472547191	K23683
K23684	33.6473369294103	43.7900936412054	-0.230166517654289	0.787548062785732	-0.380112209847655	0.212451937214268	K23684
K23685	1.09518702444207	0.931563166472955	0.120504095848924	0.87266590372661	0.23345175667451	0.12733409627339	K23685
K23686	8.19397855804758	10.0951477391527	-0.131218850453366	0.70922476374973	-0.301026001488953	0.29077523625027	K23686
K23700	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K23700
K23719	0.547198554887253	0.494978393271389	0.10165907089644	0.879994943087501	0.144698869931492	0.120005056912499	K23719
K23723	0.522808503230595	0.494978393271389	0.0552915378297294	0.870404077196978	0.0789170558283199	0.129595922803022	K23723
K23725	0.517238085578486	0.485514762792754	0.063073793267054	0.875906109914425	0.0913133448450004	0.124093890085575	K23725
K23734	3.40666390281165	3.21436127970896	0.0361507439917033	0.841766507834566	0.0838275294302345	0.158233492165434	K23734
K23735	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K23735
K23741	0.600132891005092	0.598093749385855	0.00294326939105595	0.732108799611336	0.00491036043195265	0.267891200388664	K23741
K23742	0.561635096234562	0.480935320751948	0.152570913333561	0.850628245087869	0.22379020737833	0.149371754912131	K23742
K23751	0.528750060561725	0.495775225321267	0.0643660317366144	0.876583164190309	0.0928997440216059	0.123416835809691	K23751
K23753	89.9546219645815	81.591620999277	0.139115631654672	0.860113375184602	0.140776407459111	0.139886624815398	K23753
K23756	0.528750060561725	0.491286853416836	0.0715369573592726	0.879368828552056	0.10602028964611	0.120631171447944	K23756
K23773	1.93432208398017	2.26611048608589	-0.114831017270784	0.681962856892863	-0.228390164684467	0.318037143107137	K23773
K23774	3.9665433208911	4.98988806885024	-0.164432928244697	0.758268647316076	-0.331125148402208	0.241731352683924	K23774
K23775	4.63604862058148	3.78685602785933	0.161062155687483	0.844893123630925	0.291895124123451	0.155106876369075	K23775
K23777	0.543899491954403	0.524592838792044	0.036775148434067	0.843123922921122	0.0521419646796278	0.156876077078878	K23777
K23778	0.616486300548064	0.528115075824705	0.13548859391483	0.862733678319458	0.223216509807112	0.137266321680542	K23778
K23779	4.78179038305705	2.8785363709189	0.340836051392868	0.814458842633611	0.732215447609774	0.185541157366389	K23779
K23781	0.528750060561725	0.485952095691908	0.0846359561107083	0.881397945379081	0.121771820990036	0.118602054620919	K23781
K23785	0.525349831176622	0.548648043135512	-0.0412100703477727	0.633901798134741	-0.0626025239325486	0.366098201865259	K23785
K23786	16.1995423752239	34.8291084861104	-0.620577066210982	0.788923753749672	-1.10434048636828	0.211076246250328	K23786
K23787	0.532947750456406	0.506586570049205	0.0489006965592369	0.863597523276607	0.0731852691242784	0.136402476723393	K23787
K23788	0.528750060561725	0.531894164375035	-0.00581152342484321	0.698147984054675	-0.00855328518128671	0.301852015945325	K23788
K23801	0.528750060561725	0.504481633058489	0.0477172653532702	0.862060007311531	0.0677841781829158	0.137939992688469	K23801
K23802	0.528750060561725	0.528826907508068	-0.000141878985221784	0.719950597464431	-0.000209661730426381	0.280049402535569	K23802
K23856	1.95676785236089	2.2820776447578	-0.107194165849454	0.6748916687056	-0.221875271096063	0.3251083312944	K23856
K23861	0.528750060561725	0.510300215080776	0.0350287203368127	0.839247087672592	0.0512396736872102	0.160752912327408	K23861
K23862	0.493759104804886	0.492825579583846	0.00184603480709467	0.727775251467244	0.00273021187170612	0.272224748532756	K23862
K23866	7.00173322051085	3.25364649217854	0.482913798887674	0.817884743545263	1.1056545822658	0.182115256454737	K23866
K23869	0.531358136314557	0.450288791994083	0.155286951581616	0.848781997194166	0.238833999425166	0.151218002805834	K23869
K23871	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K23871
K23874	0.528750060561725	0.480922808979194	0.0940675720904762	0.88114492511613	0.136780572182011	0.11885507488387	K23874
K23875	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K23875
K23876	645.749658479591	589.78108743828	0.292640508892305	0.819113825300739	0.130795415225802	0.180886174699261	K23876
K23884	0.534104594019316	0.494978393271389	0.0767412473784985	0.880566594305271	0.109756743163458	0.119433405694729	K23884
K23887	0.528750060561725	0.486336163824082	0.0836548137645441	0.881350149891519	0.120632049501392	0.118649850108481	K23887
K23894	0.521873962243123	0.494978393271389	0.0534105122759267	0.868641950763537	0.0763358734071672	0.131358049236463	K23894
K23896	0.542159666432432	0.513515075578138	0.0542077486093621	0.869411871057082	0.078311157685267	0.130588128942918	K23896
K23911	1.73637873036781	2.04202779373813	-0.116962585474301	0.684690666110589	-0.233920847023757	0.315309333889411	K23911
K23948	10.8547733527583	13.6596081419693	-0.199103645759218	0.778036724584669	-0.331586494264852	0.221963275415331	K23948
K23950	0.858117597702862	0.631355139042955	0.227837066870177	0.820224620169435	0.442723616775976	0.179775379830565	K23950
K23953	0.627271012392662	0.488095327394171	0.22649276687705	0.820232152735482	0.361925953326086	0.179767847264518	K23953
K23960	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K23960
K23975	0.75334550548746	2.17010603437251	-0.733883739001675	0.821431604887545	-1.52638195405736	0.178568395112455	K23975
K23976	0.591807120990866	0.490307379591003	0.167095680903659	0.840848121358374	0.271440580323675	0.159151878641626	K23976
K23978	0.5234793564864	0.462679855418304	0.121712063262815	0.871967273290398	0.178118358423945	0.128032726709602	K23978
K23979	0.528750060561725	0.511805466954446	0.0329669014966495	0.834355798854569	0.0469903655744279	0.165644201145431	K23979
K23980	6.9825117480135	9.27910863902586	-0.183832486126028	0.771682700580203	-0.410240129371021	0.228317299419797	K23980
K23983	1.46759952565754	3.966202916431	-0.575482632195009	0.803801592620804	-1.43430014632405	0.196198407379196	K23983
K23989	49.5557995213907	46.197894747491	0.0842350317813514	0.881379257059356	0.101226796997332	0.118620742940644	K23989
K23991	0.564321593916267	0.515245775827821	0.092120989044118	0.881300569876673	0.13125678367434	0.118699430123327	K23991
K23992	0.714872526677965	0.585893727833541	0.14458535018652	0.856188978807934	0.287047003439241	0.143811021192066	K23992
K23993	0.857569749894197	0.681662607378386	0.153980693298837	0.849669252480418	0.331196170611562	0.150330747519582	K23993
K23994	7.10646578873295	6.95431192997128	0.0181135848613712	0.789671160141449	0.0312244728650489	0.210328839858551	K23994
K23997	147.98361948078	189.881818132189	-0.453649389310948	0.812599991992406	-0.359664278148453	0.187400008007594	K23997
K23999	10.4506004060452	3.78259692970119	0.550955203191665	0.8224126557428	1.46613687280888	0.1775873442572	K23999
K24012	7.77923022748516	19.1418351681541	-0.584483065416077	0.802518736121136	-1.29902984124141	0.197481263878864	K24012
K24017	11.0881516485739	19.6472870300961	-0.340250269915112	0.801082921130307	-0.82531121964852	0.198917078869693	K24017
K24029	0.553340990077902	0.489759496366147	0.121487550889834	0.872098848147674	0.17609533246548	0.127901151852326	K24029
K24040	21.3219552244939	33.9044552677033	-0.337362369002425	0.80167957639343	-0.669135126025911	0.19832042360657	K24040
K24041	3.22469987619775	5.20706400442266	-0.346329519102518	0.79960263989354	-0.691305245504857	0.20039736010646	K24041
K24042	280.970240071807	135.65295416368	1.00483761763879	0.858823643905815	1.05049686448081	0.141176356094185	K24042
K24047	0.542159666432432	0.494978393271389	0.0921189719610204	0.881300703243661	0.131352238695127	0.118699296756339	K24047
K24051	3.36044125276189	2.70607332829705	0.125586915407602	0.869575173552842	0.312449749291657	0.130424826447158	K24051
K24071	0.619503113498023	0.502936882203962	0.183328380949224	0.830644682788172	0.300734177670657	0.169355317211828	K24071
K24082	0.668846678030167	0.52195532760364	0.211884003670605	0.821152094262752	0.357749198262551	0.178847905737248	K24082
K24083	0.528750060561725	0.484272440878177	0.0889732653342943	0.881438403094436	0.126767019523361	0.118561596905564	K24083
K24085	463.012382376785	523.200203781375	-0.260668156077791	0.799018900474432	-0.176312326642672	0.200981099525568	K24085
K24087	0.770145851102685	0.615131731649112	0.173378891251782	0.83669780111181	0.324236291450586	0.16330219888819	K24087
K24096	0.530153184078885	0.468537914767102	0.12184240311715	0.871890527794199	0.178243479037305	0.128109472205801	K24096
K24100	0.852922299254541	0.795572841735859	0.0426014432666448	0.854319645191404	0.100420290711554	0.145680354808596	K24100
K24101	0.54059109474307	0.52269179032398	0.0313134348763151	0.830188949972095	0.0485772465485063	0.169811050027905	K24101
K24102	2.51355502922224	2.00453385314243	0.175631898688165	0.835249141885079	0.326462491937829	0.164750858114921	K24102
K24104	0.511611504845554	0.494978393271389	0.0327328887667582	0.833780043754634	0.047683156896236	0.166219956245366	K24104
K24118	129.527747279675	136.527822631363	-0.0816041895142781	0.668611972804266	-0.0759338005491358	0.331388027195734	K24118
K24119	511.871128418884	750.014540475802	-0.557705594734702	0.802883989173005	-0.551137930453081	0.197116010826995	K24119
K24131	0.600132891005092	0.543621478363932	0.0896573827479261	0.881421356277428	0.142679542871439	0.118578643722572	K24131
K24135	0.803172867983489	1.14960238324036	-0.255804021632086	0.797084146561633	-0.517352518279172	0.202915853438367	K24135
K24139	0.667949865466518	0.730594959311648	-0.0644830056886833	0.657835691281763	-0.129331978036545	0.342164308718237	K24139
K24155	0.527194890039666	0.484660497431045	0.0836891231318313	0.881352211279171	0.121361887254314	0.118647788720829	K24155
K24160	0.525477985306049	0.495880617655993	0.0582375118753135	0.87280313901289	0.0836374880664103	0.12719686098711	K24160
K24163	118.820570232632	158.31331383481	-0.327221053762106	0.803373621837004	-0.41399797104631	0.196626378162996	K24163
K24180	10.548755971894	10.0411972445878	0.041567568596688	0.852524220568852	0.0711415733529283	0.147475779431148	K24180
K24184	0.534104594019316	0.494978393271389	0.0767412473784985	0.880566594305271	0.109756743163458	0.119433405694729	K24184
K24189	0.715032146802746	0.46633695402114	0.298481906404917	0.818652515932468	0.616635346870373	0.181347484067532	K24189
K24194	0.528750060561725	0.489759496366147	0.0766999238178643	0.880559217623845	0.110512457062045	0.119440782376155	K24194
K24195	0.5219210973757	0.544690049212503	-0.0417192671077075	0.634167658447537	-0.0616037907008766	0.365832341552463	K24195
K24200	8.27309857739602	15.263197830631	-0.399595916182909	0.795094440889365	-0.883557578799243	0.204905559110635	K24200
K24204	1.67003115254052	0.957642367712288	0.372386217497282	0.813788058117077	0.802316128727032	0.186211941882923	K24204
K24205	0.823421993156553	0.640180000069485	0.196285906510938	0.824783491233627	0.363154376578413	0.175216508766373	K24205
K24206	16.0072160636285	15.3859230289629	0.0259264939995479	0.8151383523224	0.0571114235158561	0.1848616476776	K24206
K24213	9.77916353101159	14.8255942007135	-0.277090414036035	0.804574450833388	-0.600306954829389	0.195425549166612	K24213
K24215	0.517769614775774	0.494978393271389	0.0454470593096022	0.858853199907657	0.0649447531606554	0.141146800092343	K24215
K24217	8.49345185593972	11.1796190523235	-0.179071472138714	0.769009868426418	-0.396448119680854	0.230990131573582	K24217
K24265	0.918791160895689	0.694906718305961	0.200833956006406	0.82336828457295	0.40291764871768	0.17663171542705	K24265
K24269	0.516882208920878	0.485747615234246	0.0612474859760989	0.874846921989174	0.089628632640637	0.125153078010826	K24269
K24289	2.07348986512659	4.3672624716341	-0.50483177205828	0.813666708799065	-1.07466824381026	0.186333291200935	K24289
K24298	0.945156817257714	1.02053521703125	-0.0541401287442717	0.646085614817041	-0.110700346876757	0.353914385182959	K24298
K24340	0.528750060561725	0.478418244392552	0.0983966152362176	0.880600745645344	0.14431351597781	0.119399254354656	K24340
K24348	0.514203772536206	0.489759496366147	0.0485031793693502	0.86308822620062	0.0702667283543855	0.13691177379938	K24348
K24350	0.527194890039666	0.489759496366147	0.073766174535871	0.87995499079583	0.106262920339819	0.12004500920417	K24350
K24357	0.558509021872652	0.53066428270564	0.0501154961105445	0.865076326529962	0.0737811365777762	0.134923673470038	K24357
K24364	0.528750060561725	0.51920376975083	0.0183467260104973	0.790487681196517	0.0262850652132231	0.209512318803483	K24364
K24366	0.528750060561725	0.485514762792754	0.0852095496658355	0.881418258275869	0.123070759892459	0.118581741724131	K24366
K24394	0.528750060561725	0.492946651203252	0.0705734113911826	0.879078308117068	0.101154403057027	0.120921691882932	K24394
K24412	0.581153552921584	0.530650519583875	0.0872122831496711	0.881454271317863	0.131157373026041	0.118545728682137	K24412
K24420	0.607925271322775	0.494978393271389	0.186349349021291	0.829038490402985	0.29652844231205	0.170961509597015	K24420
K24442	0.516882208920878	0.494978393271389	0.0430131266823043	0.855013861795448	0.0624699953518511	0.144986138204552	K24442
K24446	0.814870683438191	0.870784110906464	-0.0461110662140962	0.637379814007714	-0.0957439552296551	0.362620185992286	K24446
K24451	0.517601509667679	0.4468491692248	0.146044118690594	0.855157356490833	0.212053883113296	0.144842643509167	K24451
K24456	0.623539311172475	0.451277531051097	0.292516331554944	0.81912306469808	0.46646556888515	0.18087693530192	K24456
K24459	0.549541089673639	0.509706246769541	0.0670028460367465	0.877783591961132	0.108561322308927	0.122216408038868	K24459
K24469	0.528750060561725	0.548648043135512	-0.0351463365384868	0.633003118637054	-0.0532950358573892	0.366996881362946	K24469
K24483	0.533391336156415	0.491420946356421	0.0811253066914295	0.881158192364239	0.11823503893768	0.118841807635761	K24483
K24495	0.866755206255969	0.62559558547336	0.247052474711336	0.82042348248364	0.47039426487571	0.17957651751636	K24495
K24501	0.528750060561725	0.480935320751948	0.0948163440835273	0.881070387362399	0.136743039261202	0.118929612637601	K24501
K24514	0.665383687916185	0.679190392633532	-0.0153046257501164	0.665791991111384	-0.0296295531042308	0.334208008888616	K24514
